chr,start,mappability,gc_content,end,NAT_X_SYN_004,NAT_X_SYN_042,NAT_X_SYN_044,NAT_X_SYN_051,NAT_X_SYN_054
LR999456.1,9700000,0.527905,0.38431,9800000,1203,839,1106,1147,833
LR999456.1,9800000,0.979348,0.66571,9900000,3021,2335,3003,3123,2445
LR999456.1,9900000,0.974675,0.64139,10000000,2593,1989,2821,2482,2013
LR999456.1,10000000,0.970566,0.68063,10100000,2547,1835,2722,2405,1968
LR999456.1,10100000,0.99559,0.66037,10200000,2555,1946,2857,2675,2066
LR999456.1,10200000,0.983414,0.64618,10300000,2606,2170,3046,2625,2243
LR999456.1,10300000,0.317592,0.3792,10400000,646,479,636,570,449
LR999456.1,10400000,0.989393,0.66541,10500000,2841,2040,3008,2913,2138
LR999456.1,10500000,0.975079,0.67241,10600000,3096,2279,2860,2935,2310
LR999456.1,10600000,0.982273,0.65664,10700000,2863,2142,2825,2975,2234
LR999456.1,10700000,0.997785,0.65083,10800000,3446,2366,3257,2985,2451
LR999456.1,10800000,0.956513,0.67506,10900000,2575,1875,2676,2777,1999
LR999456.1,10900000,0.994879,0.66617,11000000,2836,2035,2974,3175,2314
LR999456.1,11000000,0.58467,0.51198,11100000,1826,1376,1810,1936,1340
LR999456.1,11100000,0.945847,0.66723,11200000,2822,2076,2835,2925,2132
LR999456.1,11200000,0.958492,0.65479,11300000,2841,2261,2969,2728,2160
LR999456.1,11300000,0.368341,0.26537,11400000,668,522,684,650,507
LR999456.1,11400000,0.940779,0.64118,11500000,2666,2119,2969,2886,2146
LR999456.1,11500000,0.954502,0.66039,11600000,2058,1579,2123,1973,1474
LR999456.1,11600000,0.985657,0.66902,11700000,1969,1318,1971,1925,1459
LR999456.1,11700000,0.977821,0.65469,11800000,2873,2166,2935,2940,2229
LR999456.1,11800000,0.707576,0.51074,11900000,11725,7687,9792,8884,7615
LR999456.1,11900000,0.939935,0.67146,12000000,1801,1390,1865,1969,1478
LR999456.1,12000000,0.540363,0.39663,12100000,1507,1175,1509,1426,1210
LR999456.1,12100000,0.985815,0.64613,12200000,2671,2003,2758,2655,2046
LR999456.1,12200000,0.992805,0.65439,12300000,2968,2372,3246,3038,2546
LR999456.1,12300000,0.974877,0.67496,12400000,2280,1766,2409,2389,1760
LR999456.1,12400000,0.907137,0.6084,12500000,3036,2625,3081,3146,2383
LR999456.1,12500000,0.638191,0.47093,12600000,8688,7872,9023,8916,7311
LR999456.1,12600000,0.785477,0.49617,12700000,4113,3387,4092,4162,3460
LR999456.1,12700000,0.941498,0.6369,12800000,2958,2556,3061,3270,2407
LR999456.1,12800000,0.707432,0.59781,12900000,8762,7862,8814,10493,8255
LR999456.1,12900000,0.956832,0.62057,13000000,5554,4072,5240,5647,3956
LR999456.1,13000000,0.489608,0.37801,13100000,10685,9039,9712,12140,7882
LR999456.1,13100000,0.309661,0.23581,13200000,7332,6326,7056,7459,5816
LR999456.1,13200000,0.668442,0.47112,13300000,13382,8639,9753,9660,7677
LR999456.1,13300000,0.986634,0.66064,13400000,2441,2034,2613,2495,2013
LR999456.1,13400000,0.975871,0.62175,13500000,6281,5031,5322,5746,4417
LR999456.1,13500000,0.978687,0.64053,13600000,3256,2572,3296,3184,2491
LR999456.1,13600000,0.970234,0.64645,13700000,4427,3378,4089,4359,3336
LR999456.1,13700000,0.977729,0.67211,13800000,2820,2141,2832,2930,2135
LR999456.1,13800000,0.967826,0.64577,13900000,3238,2345,2777,3294,2353
LR999456.1,13900000,0.98172,0.64619,14000000,2835,2364,3252,2930,2420
LR999456.1,14000000,0.914037,0.6652,14100000,2356,1779,2376,2433,1863
LR999456.1,14100000,0.84284,0.6502,14200000,2549,2039,2652,2644,2160
LR999456.1,14200000,0.877052,0.65398,14300000,3040,2402,3156,3215,2391
LR999456.1,14300000,0.951682,0.67094,14400000,3836,2757,3769,2739,2885
LR999456.1,14400000,0.927485,0.65778,14500000,3258,2574,3148,3212,2543
LR999456.1,14500000,0.981333,0.65913,14600000,2907,2161,2717,2927,2164
LR999456.1,14600000,0.948761,0.63044,14700000,2773,2409,2889,2894,2424
LR999456.1,14700000,0.963971,0.65342,14800000,2968,2393,3086,3119,2436
LR999456.1,14800000,0.934441,0.65424,14900000,2428,1821,2334,2532,1872
LR999456.1,14900000,0.9825,0.6558,15000000,3442,2500,3395,3229,2561
LR999456.1,15000000,0.980398,0.66463,15100000,3590,2748,3361,3588,2714
LR999456.1,15100000,0.973223,0.65644,15200000,2746,2078,2870,2724,2068
LR999456.1,15200000,0.952501,0.65683,15300000,2577,2220,2764,2791,2212
LR999456.1,15300000,0.98472,0.66034,15400000,3043,2355,3057,3267,2441
LR999456.1,15400000,0.993314,0.68067,15500000,2761,1952,2693,2575,2029
LR999456.1,15500000,0.985177,0.67073,15600000,2477,1992,2655,2587,2062
LR999456.1,15600000,0.986884,0.65462,15700000,2961,2319,3011,2935,2376
LR999456.1,15700000,0.958861,0.66581,15800000,2363,2029,2548,2598,1934
LR999456.1,15800000,0.969447,0.66818,15900000,2609,1972,2598,2491,1925
LR999456.1,15900000,0.977212,0.67287,16000000,2016,1337,2138,2138,1538
LR999456.1,16000000,0.955571,0.66902,16100000,2652,2172,3106,2692,2168
LR999456.1,16100000,0.93594,0.63598,16200000,3381,2482,3402,3388,2601
LR999456.1,16200000,0.967527,0.64832,16300000,2494,2028,2516,2612,1973
LR999456.1,16300000,0.954387,0.65421,16400000,3632,3067,3363,3277,2987
LR999456.1,16400000,0.997618,0.66488,16500000,2999,2216,3082,2939,2385
LR999456.1,16500000,0.987423,0.65077,16600000,2290,1910,2546,2337,1860
LR999456.1,16600000,0.966096,0.65983,16700000,2773,2217,3276,2854,2285
LR999456.1,16700000,0.988122,0.68028,16800000,2730,1961,2817,2703,2060
LR999456.1,16800000,0.924345,0.64966,16900000,2163,1722,2345,2163,1689
LR999456.1,16900000,0.691196,0.5137,17000000,1877,1487,2114,2081,1569
LR999456.1,17000000,0.991678,0.66311,17100000,2712,2035,3024,2663,2213
LR999456.1,17100000,0.922508,0.65768,17200000,3696,2352,3113,2835,2149
LR999456.1,17200000,0.997115,0.64539,17300000,3110,2252,3127,2953,2393
LR999456.1,17300000,0.987066,0.65168,17400000,3397,2130,3063,2830,2288
LR999456.1,17400000,0.941155,0.63027,17500000,2782,1757,2500,2556,2007
LR999456.1,17500000,0.928371,0.63231,17600000,3171,2392,2510,2569,1972
LR999456.1,17600000,0.993953,0.63208,17700000,2864,2364,2997,2992,2365
LR999456.1,17700000,0.948058,0.64726,17800000,2875,2403,3884,3889,2766
LR999456.1,17800000,0.99486,0.63101,17900000,2715,2389,3148,2700,2196
LR999456.1,17900000,0.983581,0.64586,18000000,2733,2184,2973,2682,2160
LR999456.1,18000000,0.984806,0.62353,18100000,2927,2375,3305,2880,2491
LR999456.1,18100000,0.998057,0.63399,18200000,2460,2210,3223,2683,2223
LR999456.1,18200000,0.943401,0.64229,18300000,3423,2634,3441,3383,2665
LR999456.1,18300000,0.99701,0.64405,18400000,2809,2158,3173,2888,2378
LR999456.1,18400000,0.95823,0.6232,18500000,3020,2455,3348,3157,2500
LR999456.1,18500000,0.988226,0.65242,18600000,2438,1916,2724,2670,2208
LR999456.1,18600000,0.968483,0.66677,18700000,2454,1899,2661,2572,2020
LR999456.1,18700000,0.953137,0.64496,18800000,3406,2539,3116,3035,2382
LR999456.1,18800000,0.970507,0.63245,18900000,2720,2090,3225,2583,2215
LR999456.1,18900000,0.996324,0.63299,19000000,2835,2295,3101,2900,2235
LR999456.1,19000000,0.958148,0.62237,19100000,3326,2728,3708,3269,2647
LR999456.1,19100000,0.994507,0.62701,19200000,3217,2692,3571,3444,2678
LR999456.1,19200000,0.984987,0.62192,19300000,3316,2728,3568,3411,2766
LR999457.1,0,0.999945,0.59081,100000,3980,3500,3981,4164,3329
LR999457.1,100000,0.994383,0.59803,200000,3331,2733,3537,2969,2640
LR999457.1,200000,0.997948,0.6212,300000,3288,2757,3717,3378,2720
LR999457.1,300000,0.965579,0.63714,400000,2798,2214,3144,2768,2337
LR999457.1,400000,0.988094,0.64639,500000,2716,2283,3326,2862,2322
LR999457.1,500000,0.996508,0.62337,600000,2827,2440,3306,3136,2415
LR999457.1,600000,0.996834,0.65886,700000,2687,2017,2629,2628,2038
LR999457.1,700000,0.991617,0.63943,800000,2804,2142,3134,2831,2200
LR999457.1,800000,0.986275,0.64764,900000,2918,2440,3131,3162,2449
LR999457.1,900000,0.993722,0.67617,1000000,2626,1811,2784,2470,2123
LR999457.1,1000000,0.963062,0.64968,1100000,2262,1970,2672,2603,1871
LR999457.1,1100000,0.99811,0.64621,1200000,2865,2245,3141,2824,2280
LR999457.1,1200000,0.985757,0.65987,1300000,2532,1904,2696,2368,1905
LR999457.1,1300000,0.999209,0.64956,1400000,2389,1855,2666,2579,1861
LR999457.1,1400000,0.968988,0.64344,1500000,2610,1940,2774,2430,1966
LR999457.1,1500000,0.997308,0.64561,1600000,2789,2391,3179,2687,2426
LR999457.1,1600000,0.99992,0.64422,1700000,3125,2413,3263,3106,2534
LR999457.1,1700000,0.97825,0.61728,1800000,2731,2245,3100,2962,2258
LR999457.1,1800000,0.988367,0.62484,1900000,2971,2484,3366,3055,2461
LR999457.1,1900000,0.937193,0.63468,2000000,2531,2252,2849,2992,2075
LR999457.1,2000000,0.999312,0.63824,2100000,2788,2303,3126,2640,2283
LR999457.1,2100000,0.997779,0.64417,2200000,2678,2083,2944,2835,2264
LR999457.1,2200000,0.994539,0.63906,2300000,2543,2146,3091,2904,2197
LR999457.1,2300000,0.977005,0.64029,2400000,2695,2128,2789,2799,2298
LR999457.1,2400000,0.99882,0.62229,2500000,2846,2534,3088,3788,2425
LR999457.1,2500000,0.998845,0.62994,2600000,2855,2354,3384,4315,2384
LR999457.1,2600000,0.997861,0.65008,2700000,2633,2157,2936,3887,2173
LR999457.1,2700000,0.989048,0.62495,2800000,3316,2464,3383,4160,2515
LR999457.1,2800000,0.993094,0.62652,2900000,3410,2681,3714,5019,2825
LR999457.1,2900000,0.993983,0.64083,3000000,2957,2565,3246,4287,2316
LR999457.1,3000000,0.998895,0.64535,3100000,2758,2354,3092,4253,2270
LR999457.1,3100000,0.983947,0.63277,3200000,3261,2580,3382,4538,2646
LR999457.1,3200000,0.998379,0.6368,3300000,2854,2376,3211,4097,2478
LR999457.1,3300000,1,0.63676,3400000,3006,2545,3344,4433,2373
LR999457.1,3400000,0.981763,0.63866,3500000,2755,2365,3106,4138,2451
LR999457.1,3500000,0.991343,0.64178,3600000,2852,2184,3182,4043,2379
LR999457.1,3600000,0.988713,0.63597,3700000,2888,2404,3522,4218,2539
LR999457.1,3700000,0.992632,0.62973,3800000,3187,2610,3611,4701,2591
LR999457.1,3800000,0.981802,0.61051,3900000,3080,2645,3418,4558,2576
LR999457.1,3900000,0.984786,0.63251,4000000,2908,2326,3027,4046,2334
LR999457.1,4000000,0.998137,0.63161,4100000,2756,2370,3031,4337,2343
LR999457.1,4100000,0.996247,0.65561,4200000,2758,2059,2899,3870,2098
LR999457.1,4200000,0.994484,0.66496,4300000,3061,2299,3373,4115,2701
LR999457.1,4300000,0.995303,0.64846,4400000,2748,2160,2920,3954,2336
LR999457.1,4400000,0.994873,0.63784,4500000,2934,2376,3012,3952,2285
LR999457.1,4500000,0.974277,0.6379,4600000,2498,1930,2518,3630,1979
LR999457.1,4600000,0.983276,0.62656,4700000,2487,2134,3034,3980,2347
LR999457.1,4700000,0.996912,0.66591,4800000,2813,1972,2994,4068,2205
LR999457.1,4800000,0.983508,0.64593,4900000,3274,2495,3245,4442,2538
LR999457.1,4900000,0.9934,0.63781,5000000,2817,2435,3246,4319,2353
LR999457.1,5000000,0.961928,0.64504,5100000,2579,2080,2763,3838,2147
LR999457.1,5100000,0.983477,0.62405,5200000,2782,2422,3185,4055,2448
LR999457.1,5200000,0.846879,0.60778,5300000,2139,1742,2060,2786,1632
LR999457.1,5300000,0.787005,0.51988,5400000,1803,1436,1938,2530,1476
LR999457.1,5400000,1,0.62729,5500000,2956,2392,3212,4147,2357
LR999457.1,5500000,0.997345,0.62677,5600000,2851,2420,3036,4042,2412
LR999457.1,5600000,0.962318,0.63044,5700000,2975,2632,3409,4439,2536
LR999457.1,5700000,0.993569,0.62603,5800000,2902,2487,3560,4506,2589
LR999457.1,5800000,0.993289,0.61669,5900000,2898,2503,3201,4343,2320
LR999457.1,5900000,0.984154,0.6254,6000000,2933,2586,3389,4675,2335
LR999457.1,6000000,0.989697,0.64937,6100000,2978,2401,3203,4474,2480
LR999457.1,6100000,0.989247,0.6378,6200000,2853,2572,3134,4252,2203
LR999457.1,6200000,0.997865,0.62994,6300000,2919,2065,2589,3909,2201
LR999457.1,6300000,0.989215,0.63193,6400000,2799,2242,2932,4117,2235
LR999457.1,6400000,0.995605,0.63316,6500000,3235,2598,3495,4616,2514
LR999457.1,6500000,0.997257,0.6286,6600000,3037,2606,3232,4643,2461
LR999457.1,6600000,0.99515,0.6272,6700000,3162,2568,3165,4973,2550
LR999457.1,6700000,0.978053,0.62802,6800000,3254,2700,3552,4785,2559
LR999457.1,6800000,0.990376,0.62556,6900000,2926,2337,2966,4166,2411
LR999457.1,6900000,0.983063,0.65665,7000000,2620,2149,2861,3771,2102
LR999457.1,7000000,0.990572,0.65808,7100000,2529,1947,2740,3617,2040
LR999457.1,7100000,0.977566,0.64457,7200000,2713,2145,2771,3973,2272
LR999457.1,7200000,0.990495,0.63769,7300000,2735,2329,2920,4199,2384
LR999457.1,7300000,0.993902,0.64911,7400000,3107,2763,3618,4746,2629
LR999457.1,7400000,0.983367,0.63951,7500000,2929,2406,3041,4245,2407
LR999457.1,7500000,0.999122,0.65551,7600000,2598,2007,2682,3814,2001
LR999457.1,7600000,0.967441,0.65329,7700000,2653,2116,2802,3688,2137
LR999457.1,7700000,0.942697,0.646,7800000,2816,2474,3099,4157,2439
LR999457.1,7800000,0.278483,0.51097,7900000,329,259,582,880,279
LR999457.1,7900000,0.829559,0.6453,8000000,2778,2451,2781,3651,2235
LR999457.1,8000000,0.984814,0.646,8100000,2656,1976,2888,3993,2259
LR999457.1,8100000,0.990307,0.64856,8200000,2729,2125,2793,3852,2323
LR999457.1,8200000,0.997474,0.64214,8300000,2943,2458,3080,4513,2431
LR999457.1,8300000,0.995398,0.62836,8400000,2617,2429,3149,4059,2328
LR999457.1,8400000,0.984597,0.65956,8500000,2101,1739,2317,3098,1703
LR999457.1,8500000,0.923072,0.64812,8600000,2314,1882,2512,3196,1931
LR999457.1,8600000,0.998256,0.63368,8700000,2660,2272,3460,4223,2224
LR999457.1,8700000,0.992296,0.65012,8800000,2872,2359,3860,4610,2304
LR999457.1,8800000,0.986795,0.63958,8900000,2651,2174,3428,4350,2175
LR999457.1,8900000,0.906745,0.63716,9000000,2118,1679,2997,3670,1732
LR999457.1,9000000,0.993143,0.65277,9100000,2952,2158,3074,4285,2375
LR999457.1,9100000,0.99782,0.64332,9200000,2594,2130,2898,3714,2070
LR999457.1,9200000,0.978137,0.64618,9300000,2690,2268,3016,4144,2305
LR999457.1,9300000,0.988867,0.63133,9400000,2863,2246,3015,3752,2205
LR999457.1,9400000,0.986607,0.66031,9500000,2332,1889,2547,3205,1904
LR999457.1,9500000,0.983641,0.64833,9600000,2636,2107,2679,3716,2178
LR999457.1,9600000,0.997471,0.65323,9700000,2615,2171,3129,3950,2143
LR999457.1,9700000,0.995743,0.65199,9800000,3090,2392,3339,3972,2511
LR999457.1,9800000,0.917663,0.65114,9900000,1860,1587,1995,2365,1441
LR999457.1,9900000,0.964638,0.64073,10000000,2087,1590,2128,2632,1546
LR999457.1,10000000,0.927572,0.65077,10100000,2383,2032,2630,3441,1909
LR999457.1,10100000,0.988881,0.66959,10200000,2744,2006,3059,4074,2156
LR999457.1,10200000,0.994728,0.6504,10300000,2702,1999,2826,3729,1997
LR999457.1,10300000,0.988699,0.62256,10400000,3065,2466,3174,4690,2451
LR999457.1,10400000,0.478853,0.3684,10500000,8125,6183,7186,6374,5911
LR999457.1,10500000,0.977939,0.64322,10600000,2460,1920,3211,4022,2026
LR999457.1,10600000,0.953392,0.64891,10700000,2651,2069,3478,4012,2159
LR999457.1,10700000,0.996029,0.64805,10800000,3147,2307,2987,4395,2408
LR999457.1,10800000,0.988391,0.63905,10900000,3458,3148,3504,4842,2925
LR999457.1,10900000,0.978683,0.62472,11000000,2850,2482,3055,4348,2413
LR999457.1,11000000,0.949902,0.6493,11100000,2832,2158,3134,4142,2248
LR999457.1,11100000,0.991114,0.66118,11200000,3195,2583,3314,4795,2692
LR999457.1,11200000,0.993397,0.66678,11300000,2661,2076,3118,4008,2025
LR999457.1,11300000,0.989712,0.66767,11400000,2671,1898,2778,3683,2122
LR999457.1,11400000,0.990695,0.64392,11500000,2563,2044,3352,4073,2053
LR999457.1,11500000,0.996974,0.64592,11600000,2904,2149,2975,3899,2215
LR999457.1,11600000,0.876814,0.65007,11700000,2703,2122,2816,3963,2219
LR999457.1,11700000,0.981082,0.63242,11800000,2807,2371,3012,4184,2247
LR999457.1,11800000,0.984184,0.6525,11900000,3123,2353,3028,4075,2365
LR999457.1,11900000,0.991307,0.62494,12000000,2669,2186,3267,4085,2178
LR999457.1,12000000,0.984814,0.66185,12100000,2691,2178,2848,4003,2367
LR999457.1,12100000,0.975924,0.64751,12200000,2052,1568,2342,2851,1629
LR999457.1,12200000,0.989473,0.67338,12300000,2503,1750,2692,3385,1873
LR999457.1,12300000,0.972414,0.65269,12400000,2058,1696,2429,3041,1769
LR999457.1,12400000,0.996957,0.63322,12500000,2991,2523,3175,4430,2521
LR999457.1,12500000,0.901498,0.63387,12600000,3492,2662,3459,4235,2758
LR999457.1,12600000,0.97184,0.63379,12700000,2934,2314,2928,4141,2362
LR999457.1,12700000,0.976189,0.64846,12800000,2746,2120,2974,3923,2301
LR999457.1,12800000,0.994555,0.67394,12900000,2806,2283,3023,4153,2342
LR999457.1,12900000,0.979069,0.66294,13000000,3619,2915,3703,5869,2914
LR999457.1,13000000,0.950364,0.65935,13100000,2955,2169,2846,3909,2324
LR999457.1,13100000,0.975705,0.67227,13200000,3202,2145,3130,4563,2259
LR999457.1,13200000,0.943394,0.66361,13300000,2243,1693,2193,2921,1840
LR999457.1,13300000,0.947047,0.64884,13400000,2213,1807,2481,3258,1801
LR999457.1,13400000,0.303171,0.26448,13500000,44977,39409,50233,49943,37709
LR999457.1,13500000,0.534975,0.3572,13600000,5644,4470,6032,5932,4697
LR999457.1,13600000,0.980715,0.62436,13700000,3738,3129,4051,5290,3165
LR999457.1,13700000,0.951159,0.62246,13800000,3877,3452,4617,5637,3330
LR999457.1,13800000,0.770304,0.48818,13900000,10220,7635,8904,9743,7278
LR999457.1,13900000,0.708925,0.5023,14000000,44765,27840,30590,34731,26853
LR999457.1,14000000,0.998514,0.65271,14100000,3020,2437,3164,4290,2466
LR999457.1,14100000,0.957523,0.64623,14200000,1762,1319,1719,2124,1270
LR999457.1,14200000,0.895381,0.67013,14300000,2404,1704,2457,3139,1806
LR999457.1,14300000,0.949152,0.65145,14400000,2699,2336,2987,3890,2402
LR999457.1,14400000,0.962742,0.65638,14500000,1967,1448,1843,2490,1485
LR999457.1,14500000,0.956643,0.66661,14600000,2203,1697,2124,2740,1508
LR999457.1,14600000,0.9869,0.64926,14700000,2556,2121,2569,3633,2046
LR999457.1,14700000,0.946123,0.66987,14800000,4290,3714,4935,6202,4307
LR999457.1,14800000,0.969647,0.66722,14900000,2916,2196,3131,4467,2263
LR999457.1,14900000,0.531116,0.40222,15000000,1110,755,1074,1323,816
LR999457.1,15000000,0.980709,0.64551,15100000,2645,2176,2964,4021,2197
LR999457.1,15100000,0.760748,0.65959,15200000,3908,2175,2527,3013,2020
LR999457.1,15200000,0.692858,0.49064,15300000,2141,1670,2287,2639,1756
LR999457.1,15300000,0.954496,0.66576,15400000,2650,2173,2566,3695,1954
LR999457.1,15400000,0.963686,0.64418,15500000,2509,1904,2484,3535,1879
LR999457.1,15500000,0.692678,0.52359,15600000,1194,928,1142,1586,990
LR999457.1,15600000,0.98298,0.65187,15700000,2817,2150,2755,4042,2104
LR999457.1,15700000,0.873029,0.67914,15800000,2467,1848,2450,3613,1870
LR999457.1,15800000,0.989731,0.67392,15900000,2643,2119,3013,3788,2178
LR999457.1,15900000,0.978713,0.64594,16000000,2814,2466,3048,4077,2244
LR999457.1,16000000,0.96665,0.68086,16100000,2309,1910,2421,3428,1868
LR999457.1,16100000,0.984811,0.66898,16200000,2914,2126,3022,3958,2364
LR999457.1,16200000,0.580622,0.53707,16300000,11078,5694,12374,9906,8123
LR999457.1,16300000,0.768103,0.50483,16400000,3855,2970,4461,5473,3282
LR999457.1,16400000,0.985497,0.63174,16500000,2808,2291,3153,4101,2242
LR999457.1,16500000,0.971425,0.64031,16600000,2074,1726,2371,2918,1748
LR999457.1,16600000,0.964265,0.62916,16700000,2641,2345,2803,3964,2256
LR999457.1,16700000,0.997921,0.65585,16800000,7501,7192,10139,10842,8705
LR999457.1,16800000,0.985775,0.64742,16900000,2624,2030,2725,3538,2058
LR999457.1,16900000,0.980452,0.64232,17000000,2987,2510,3158,4293,2399
LR999457.1,17000000,0.957599,0.6334,17100000,2763,2285,3068,4144,2303
LR999457.1,17100000,0.98444,0.66059,17200000,2804,2146,3044,3744,2270
LR999457.1,17200000,0.995177,0.64799,17300000,2633,2114,2703,3588,2140
LR999457.1,17300000,0.936471,0.6723,17400000,2645,1662,2656,3363,1922
LR999457.1,17400000,0.9956,0.66229,17500000,3049,2357,3054,4268,2303
LR999457.1,17500000,0.942088,0.66363,17600000,2780,2104,3104,4271,2307
LR999457.1,17600000,0.994394,0.65309,17700000,2424,2004,2530,3307,1975
LR999457.1,17700000,0.866427,0.6399,17800000,2151,1667,2252,2978,1734
LR999457.1,17800000,0.980741,0.65266,17900000,2058,1590,2217,3038,1698
LR999457.1,17900000,0.992749,0.66592,18000000,3097,2300,3130,4438,2472
LR999457.1,18000000,0.951348,0.64552,18100000,2510,1935,2683,3521,1956
LR999457.1,18100000,0.986415,0.64657,18200000,2198,1708,2535,3055,1787
LR999457.1,18200000,0.970712,0.65156,18300000,2615,2054,2797,3623,2087
LR999457.1,18300000,0.989302,0.63578,18400000,2782,2367,3091,3924,2274
LR999457.1,18400000,0.969164,0.66479,18500000,2475,2028,2701,3534,1968
LR999457.1,18500000,0.966166,0.66636,18600000,2270,1760,2540,3210,1857
LR999457.1,18600000,0.970735,0.65961,18700000,3256,2300,3202,4298,2565
LR999457.1,18700000,0.950536,0.68075,18800000,2407,1836,2777,3737,2023
LR999457.1,18800000,0.678977,0.5231,18900000,8150,18835,19610,22104,17964
LR999457.1,18900000,0.555244,0.43205,19000000,787,1854,2293,2313,1774
LR999457.1,19000000,0.55291,0.48608,19100000,2986,2285,2982,4564,2365
LR999458.1,0,0.9926,0.61006,100000,3279,2844,3727,3821,1620
LR999458.1,100000,0.98776,0.62316,200000,2961,2699,3327,3097,1403
LR999458.1,200000,0.952241,0.65147,300000,2306,1887,2595,2356,1208
LR999458.1,300000,0.985782,0.652,400000,2950,2320,3178,2934,1316
LR999458.1,400000,0.991424,0.66265,500000,2345,1797,2552,2247,1221
LR999458.1,500000,0.999167,0.66064,600000,2469,1985,2930,2445,1193
LR999458.1,600000,0.961912,0.63937,700000,1987,1678,2237,2072,916
LR999458.1,700000,0.983414,0.65369,800000,3173,2513,3450,3171,1799
LR999458.1,800000,0.995575,0.65536,900000,2797,2088,2867,2758,1405
LR999458.1,900000,0.991223,0.68048,1000000,2293,1531,2500,2193,991
LR999458.1,1000000,0.955118,0.66187,1100000,2960,2086,3098,3063,1502
LR999458.1,1100000,0.962779,0.64531,1200000,2519,2079,2611,2698,1281
LR999458.1,1200000,0.967257,0.65647,1300000,2063,1485,2139,2031,1151
LR999458.1,1300000,0.965676,0.64212,1400000,2917,2344,3114,2876,1616
LR999458.1,1400000,0.990213,0.6494,1500000,2990,2427,3326,3107,1523
LR999458.1,1500000,0.712064,0.64955,1600000,3612,2551,3322,3307,2492
LR999458.1,1600000,0.811691,0.63044,1700000,4690,3924,4632,5531,3551
LR999458.1,1700000,0.861845,0.57358,1800000,2605,2053,2580,2468,1094
LR999458.1,1800000,0.375901,0.3052,1900000,3095,2544,3619,3738,3120
LR999458.1,1900000,0.842698,0.58423,2000000,2334,1663,2293,2273,1184
LR999458.1,2000000,0.977541,0.64648,2100000,4057,3366,4434,4272,1396
LR999458.1,2100000,0.972936,0.64723,2200000,2940,2350,3325,3065,1466
LR999458.1,2200000,0.985505,0.66643,2300000,2748,2207,3173,2875,1348
LR999458.1,2300000,0.932271,0.69357,2400000,2467,1770,2656,2726,1399
LR999458.1,2400000,0.871401,0.67605,2500000,2557,1881,2903,2667,1340
LR999458.1,2500000,0.996952,0.6574,2600000,2935,2404,3199,3072,1291
LR999458.1,2600000,0.988855,0.65562,2700000,2475,1881,2504,2462,1089
LR999458.1,2700000,0.996355,0.65114,2800000,2593,2035,2797,2552,1447
LR999458.1,2800000,0.99246,0.6658,2900000,2519,1943,2774,2408,1112
LR999458.1,2900000,0.921189,0.64247,3000000,2259,1922,2348,2366,1431
LR999458.1,3000000,0.993388,0.67246,3100000,2601,1930,2709,2610,1160
LR999458.1,3100000,0.970917,0.66586,3200000,2827,2163,3134,2963,1480
LR999458.1,3200000,0.972323,0.66614,3300000,3348,2526,3557,3492,1573
LR999458.1,3300000,0.960505,0.6631,3400000,2948,2418,3035,3105,1333
LR999458.1,3400000,0.993285,0.66727,3500000,2566,1886,2575,2494,1371
LR999458.1,3500000,0.978667,0.66866,3600000,2057,1593,2412,2345,1402
LR999458.1,3600000,0.492297,0.43678,3700000,1168,854,1198,1171,405
LR999458.1,3700000,0.754819,0.62071,3800000,6721,6327,6495,8878,6703
LR999458.1,3800000,0.967432,0.66094,3900000,2381,1833,2564,2540,1142
LR999458.1,3900000,0.983549,0.65508,4000000,2955,2303,2816,3019,1729
LR999458.1,4000000,0.990193,0.67122,4100000,2934,2237,3058,3221,1481
LR999458.1,4100000,0.991503,0.65824,4200000,2768,2111,2938,2956,1396
LR999458.1,4200000,0.880563,0.66136,4300000,3359,2351,3328,3188,1931
LR999458.1,4300000,0.992295,0.65495,4400000,2522,1836,2893,2698,1304
LR999458.1,4400000,0.985236,0.64261,4500000,3293,2745,3442,3578,2017
LR999458.1,4500000,0.970224,0.66327,4600000,2168,1721,2298,2516,1338
LR999458.1,4600000,0.986514,0.65295,4700000,2373,1709,2487,2314,1288
LR999458.1,4700000,0.766057,0.68202,4800000,1412,1058,1476,1551,920
LR999458.1,4800000,0.944134,0.63139,4900000,3827,3078,3543,3687,2120
LR999458.1,4900000,0.905803,0.61004,5000000,3253,2193,2637,2928,1697
LR999458.1,5000000,0.948821,0.6339,5100000,2046,1654,2213,2148,1340
LR999458.1,5100000,0.426291,0.29842,5200000,6146,4400,5831,6232,3728
LR999458.1,5200000,0.632597,0.43951,5300000,4038,3219,3726,3717,1759
LR999458.1,5300000,0.964073,0.64785,5400000,3732,3113,3845,3889,1529
LR999458.1,5400000,0.923007,0.60917,5500000,2029,1743,2230,2198,1405
LR999458.1,5500000,0.949979,0.63621,5600000,2758,2098,2699,2803,1773
LR999458.1,5600000,0.694978,0.52468,5700000,1444,1234,1667,1711,731
LR999458.1,5700000,0.265549,0.19243,5800000,1493,1298,1521,1618,1103
LR999458.1,5800000,0.911936,0.6404,5900000,2018,1674,2224,2005,1106
LR999458.1,5900000,0.946431,0.65198,6000000,2969,2352,3038,3232,1638
LR999458.1,6000000,0.958169,0.66517,6100000,2430,1893,2509,2521,1274
LR999458.1,6100000,0.944957,0.65042,6200000,2296,1949,2455,2454,1638
LR999458.1,6200000,0.922683,0.63202,6300000,2491,2013,2752,2525,1310
