chr,start,mappability,gc_content,end,sample_H,sample_I,sample_J
NC_053028.1,166500000,0.921652,0.535833,166800000,21245,21088,20427
NC_053028.1,166800000,0.923552,0.534837,167100000,22133,21220,20495
NC_053028.1,167100000,0.920434,0.567607,167400000,21415,20801,20570
NC_053028.1,167400000,0.907885,0.513107,167700000,19305,19044,18623
NC_053028.1,167700000,0.77148,0.525267,168000000,16669,16330,15542
NC_053028.1,168000000,0.923883,0.546097,168300000,20753,20316,19922
NC_053028.1,168300000,0.892701,0.553617,168600000,16041,15641,15444
NC_053028.1,168600000,0.835174,0.53086,168900000,14196,13244,13053
NC_053028.1,168900000,0.707004,0.531397,169200000,14273,13612,13579
NC_053028.1,169200000,0.819553,0.54307,169500000,19264,18321,18033
NC_053028.1,169500000,0.835882,0.539813,169800000,19253,18572,18595
NC_053028.1,169800000,0.912146,0.534923,170100000,20828,19889,20089
NC_053028.1,170100000,0.887536,0.542793,170400000,20860,19822,19503
NC_053028.1,170400000,0.944183,0.516423,170700000,20961,20665,19934
NC_053028.1,170700000,0.882306,0.53957,171000000,19813,19041,18837
NC_053028.1,171000000,0.694278,0.530243,171300000,17154,16480,16060
NC_053028.1,171300000,0.724904,0.542097,171600000,18493,17400,16949
NC_053028.1,171600000,0.903165,0.528117,171900000,20679,19534,19621
NC_053028.1,171900000,0.686579,0.541867,172200000,16868,16108,15861
NC_053028.1,172200000,0.794148,0.54063,172500000,21050,20324,19882
NC_053028.1,172500000,0.955276,0.539583,172800000,22497,21678,21254
NC_053028.1,172800000,0.91273,0.54209,173100000,21728,21589,20859
NC_053028.1,173100000,0.938077,0.549497,173400000,22465,21762,21744
NC_053028.1,173400000,0.725154,0.546883,173700000,17610,16484,16230
NC_053028.1,173700000,0.795752,0.5539,174000000,18090,17887,17812
NC_053028.1,174000000,0.904732,0.528097,174300000,21458,21102,20623
NC_053028.1,174300000,0.673693,0.536473,174600000,14485,14497,14218
NC_053028.1,174600000,0.794633,0.539933,174900000,19054,18405,18060
NC_053028.1,174900000,0.664555,0.547773,175200000,14956,14562,14447
NC_053028.1,175200000,0.951894,0.52542,175500000,20825,20036,19801
NC_053028.1,175500000,0.776805,0.53849,175800000,18736,17209,17052
NC_053028.1,175800000,0.696811,0.535663,176100000,14772,13753,14029
NC_053028.1,176100000,0.953468,0.542153,176400000,19740,19529,19053
NC_053028.1,176400000,0.941847,0.531447,176700000,21188,21051,20734
NC_053028.1,176700000,0.841896,0.53757,177000000,18031,17565,17383
NC_053028.1,177000000,0.982881,0.547193,177300000,19427,19401,18834
NC_053028.1,177300000,0.943462,0.5365,177600000,20002,19506,18892
NC_053028.1,177600000,0.948314,0.542503,177900000,21432,21076,20358
NC_053028.1,177900000,0.935226,0.544973,178200000,23117,22098,22107
NC_053028.1,178200000,0.965104,0.540303,178500000,21071,20352,19740
NC_053028.1,178500000,0.942847,0.552697,178800000,22247,21538,20704
NC_053028.1,178800000,0.832143,0.531667,179100000,19404,18754,18313
NC_053028.1,179100000,0.800472,0.511433,179400000,20750,21044,19543
NC_053028.1,179400000,0.74688,0.53705,179700000,17694,16949,17215
NC_053028.1,179700000,0.721958,0.520453,180000000,18372,16938,16938
NC_053028.1,180000000,0.60001,0.523933,180300000,15951,14977,14703
NC_053028.1,180300000,0.841719,0.546353,180600000,18287,17552,17091
NC_053028.1,180600000,0.905861,0.546313,180900000,22069,21189,20652
NC_053028.1,180900000,0.921342,0.540987,181200000,20388,19881,19778
NC_053028.1,181200000,0.924585,0.541173,181500000,19755,19075,18910
NC_053028.1,181500000,0.852098,0.549463,181800000,16596,16404,15835
NC_053028.1,181800000,0.739437,0.528273,182100000,15300,14675,14475
NC_053028.1,182100000,0.881673,0.542273,182400000,21845,21021,20738
NC_053028.1,182400000,0.93767,0.542627,182700000,21723,20983,20726
NC_053028.1,182700000,0.817976,0.54381,183000000,18927,18444,17981
NC_053028.1,183000000,0.777679,0.548383,183300000,17496,16970,16605
NC_053028.1,183300000,0.923223,0.543463,183600000,21818,21074,20631
NC_053028.1,183600000,0.786022,0.534767,183900000,15402,15734,15099
NC_053028.1,183900000,0.747495,0.54291,184200000,15743,15045,15132
NC_053028.1,184200000,0.787396,0.54483,184500000,18302,17359,17350
NC_053028.1,184500000,0.606963,0.534277,184800000,15078,14375,14458
NC_053028.1,184800000,0.933981,0.544783,185100000,20547,20118,19518
NC_053028.1,185100000,0.782704,0.543457,185400000,20333,19427,19015
NC_053028.1,185400000,0.838336,0.538347,185700000,23676,22704,22110
NC_053028.1,185700000,0.941237,0.538417,186000000,21093,20856,20378
NC_053028.1,186000000,0.892333,0.537157,186300000,20210,19333,18990
NC_053028.1,186300000,0.756553,0.53979,186600000,18040,17028,17078
NC_053028.1,186600000,0.590205,0.535303,186900000,13505,13104,12992
NC_053028.1,186900000,0.386729,0.5349,187200000,8725,8467,8390
NC_053028.1,187200000,0.795782,0.55444,187500000,18609,17893,17901
NC_053028.1,187500000,0.462587,0.53228,187800000,14945,11751,11630
NC_053028.1,187800000,0.947341,0.52539,188100000,21691,21346,20608
NC_053028.1,188100000,0.90504,0.550513,188400000,20143,19949,19242
NC_053028.1,188400000,0.964557,0.531937,188700000,19630,19161,18783
NC_053028.1,188700000,0.903311,0.533857,189000000,18214,17741,17495
NC_053028.1,189000000,0.936014,0.545897,189300000,20943,20431,19709
NC_053028.1,189300000,0.951807,0.524373,189600000,19635,19565,18851
NC_053028.1,189600000,0.713261,0.54512,189900000,16190,15624,15240
NC_053028.1,189900000,0.944643,0.53487,190200000,22605,21388,21557
NC_053028.1,190200000,0.768759,0.533977,190500000,19050,18801,18348
NC_053028.1,190500000,0.918067,0.54398,190800000,21187,20488,20038
NC_053028.1,190800000,0.936805,0.54688,191100000,21938,21495,20870
NC_053028.1,191100000,0.934836,0.539513,191400000,21161,20096,19800
NC_053028.1,191400000,0.82919,0.553753,191700000,19497,19063,18242
NC_053028.1,191700000,0.552459,0.551497,192000000,13526,12960,12643
NC_053028.1,192000000,0.932619,0.545247,192300000,14018,13575,13613
NC_053028.1,192300000,0.673953,0.54417,192600000,12031,11133,11309
NC_053028.1,192600000,0.903947,0.538473,192900000,20978,19943,19927
NC_053028.1,192900000,0.937288,0.530657,193200000,20658,20826,19968
NC_053028.1,193200000,0.910456,0.548647,193500000,20352,19391,19367
NC_053028.1,193500000,0.791792,0.543423,193800000,16476,16096,15632
NC_053028.1,193800000,0.881852,0.547083,194100000,15356,15317,14676
NC_053028.1,194100000,0.766188,0.515,194400000,15686,14353,13896
NC_053028.1,194400000,0.943157,0.530993,194700000,20349,20089,19403
NC_053028.1,194700000,0.551121,0.538247,195000000,13374,12461,12533
NC_053028.1,195000000,0.633515,0.5465,195300000,13022,12480,12276
NC_053028.1,195300000,0.876523,0.548843,195600000,22214,20989,20826
NC_053028.1,195600000,0.938225,0.53854,195900000,18185,17308,17197
NC_053028.1,195900000,0.943183,0.560187,196200000,17064,16647,16557
NC_053028.1,196200000,0.767192,0.533003,196500000,16885,16071,15640
NC_053028.1,196500000,0.855839,0.535737,196800000,16620,16363,16026
NC_053028.1,196800000,0.872718,0.549037,197100000,16649,15895,15697
NC_053028.1,197100000,0.95396,0.550057,197400000,17186,16610,16479
NC_053028.1,197400000,0.809461,0.535223,197700000,15817,15232,15268
NC_053028.1,197700000,0.710969,0.540617,198000000,12832,12638,12184
NC_053028.1,198000000,0.912872,0.547697,198300000,18318,17313,17101
NC_053028.1,198300000,0.950594,0.552077,198600000,22186,21641,21246
NC_053028.1,198600000,0.909931,0.544637,198900000,19180,18442,17895
NC_053028.1,198900000,0.948526,0.552913,199200000,20702,20664,20154
NC_053028.1,199200000,0.865578,0.541443,199500000,20402,19919,19682
NC_053028.1,199500000,0.873769,0.554617,199800000,18819,18197,17766
NC_053028.1,199800000,0.827558,0.555813,200100000,20040,19261,19346
NC_053028.1,200100000,0.89794,0.551653,200400000,19718,18888,18361
NC_053028.1,200400000,0.917196,0.53846,200700000,24207,24548,22593
NC_053028.1,200700000,0.77838,0.511943,201000000,14771,13454,13363
NC_053028.1,201000000,0.801765,0.546087,201300000,19629,18090,18658
NC_053028.1,201300000,0.595157,0.54107,201600000,13954,13689,13442
NC_053028.1,201600000,0.610367,0.54407,201900000,14928,14358,14430
NC_053028.1,201900000,0.830407,0.536793,202200000,23260,22078,21771
NC_053028.1,202200000,0.865277,0.529817,202500000,19119,18859,18424
NC_053028.1,202500000,0.919917,0.54601,202800000,22339,21403,21017
NC_053028.1,202800000,0.925441,0.528937,203100000,19978,19656,19237
NC_053028.1,203100000,0.916566,0.56444,203400000,21091,20514,20586
NC_053028.1,203400000,0.837065,0.548767,203700000,22676,21707,21503
NC_053028.1,203700000,0.812107,0.54651,204000000,19870,19259,18608
NC_053028.1,204000000,0.93575,0.552173,204300000,22051,21074,20741
NC_053028.1,204300000,0.957716,0.546273,204600000,20746,19884,19590
NC_053028.1,204600000,0.761526,0.541487,204900000,17264,16834,16490
NC_053028.1,204900000,0.90629,0.544447,205200000,21862,20865,20597
NC_053028.1,205200000,0.914196,0.526457,205500000,21511,21330,20639
NC_053028.1,205500000,0.682081,0.536803,205800000,14658,14136,13789
NC_053028.1,205800000,0.750925,0.542003,206100000,18492,18373,17632
NC_053028.1,206100000,0.474231,0.55821,206400000,10912,10907,10715
NC_053028.1,206400000,0.913596,0.53777,206700000,20852,20601,20020
NC_053028.1,206700000,0.473578,0.556083,207000000,11695,11445,11202
NC_053028.1,207000000,0.348018,0.548937,207300000,8393,8632,8224
NC_053028.1,207300000,0.962247,0.553737,207600000,20584,19897,19720
NC_053028.1,207600000,0.869579,0.545477,207900000,20875,20358,20239
NC_053028.1,207900000,0.837705,0.545337,208200000,19416,19099,18624
NC_053028.1,208200000,0.614113,0.535643,208500000,14008,13546,13492
NC_053028.1,208500000,0.837194,0.524813,208800000,17217,16935,16744
NC_053028.1,208800000,0.849421,0.54951,209100000,18345,17998,17535
NC_053028.1,209100000,0.680313,0.511543,209400000,16391,15963,15291
NC_053028.1,209400000,0.953868,0.531203,209700000,21907,21179,20874
NC_053028.1,209700000,0.957798,0.51218,210000000,21017,20240,19585
NC_053028.1,210000000,0.905351,0.55066,210300000,20594,20018,20072
NC_053028.1,210300000,0.886321,0.544567,210600000,22227,20960,21202
NC_053028.1,210600000,0.892721,0.533563,210900000,20504,20402,20030
NC_053028.1,210900000,0.789013,0.534643,211200000,20132,19069,18484
NC_053028.1,211200000,0.786676,0.53738,211500000,20578,19874,19233
NC_053028.1,211500000,0.954599,0.548927,211800000,22074,21546,21470
NC_053028.1,211800000,0.755838,0.545433,212100000,21433,20440,20204
NC_053028.1,212100000,0.731385,0.55248,212400000,15568,15876,15092
NC_053028.1,212400000,0.766445,0.529173,212700000,18218,17700,17364
NC_053028.1,212700000,0.931009,0.518083,213000000,22119,22037,21140
NC_053028.1,213000000,0.908643,0.55646,213300000,23273,21993,21906
NC_053028.1,213300000,0.622749,0.521427,213600000,15826,15844,15265
NC_053028.1,213600000,0.55732,0.51687,213900000,13500,12653,12496
NC_053028.1,213900000,0.754142,0.540313,214200000,23602,17965,17055
NC_053028.1,214200000,0.586097,0.5214,214500000,14746,14185,14153
NC_053028.1,214500000,0.866027,0.539433,214800000,20945,20188,19838
NC_053028.1,214800000,0.910924,0.55288,215100000,21307,20658,20430
NC_053028.1,215100000,0.943525,0.53149,215400000,21252,20488,20300
NC_053028.1,215400000,0.883361,0.543773,215700000,21488,21388,20841
NC_053028.1,215700000,0.85698,0.548853,216000000,19072,18438,18100
NC_053028.1,216000000,0.731253,0.540003,216300000,17775,16934,16682
NC_053028.1,216300000,0.771558,0.542607,216600000,18609,17710,17467
NC_053028.1,216600000,0.901006,0.545693,216900000,20422,20121,20091
NC_053028.1,216900000,0.96507,0.539393,217200000,19623,19077,18641
NC_053028.1,217200000,0.958407,0.531407,217500000,21333,21001,20232
NC_053028.1,217500000,0.833741,0.543837,217800000,18969,18126,17971
NC_053028.1,217800000,0.91592,0.51908,218100000,19677,19649,18968
NC_053028.1,218100000,0.811815,0.53961,218400000,17116,16832,16635
NC_053028.1,218400000,0.549295,0.53447,218700000,12303,12101,11927
NC_053028.1,218700000,0.76546,0.538663,219000000,17591,16637,16723
NC_053028.1,219000000,0.918974,0.547047,219300000,20583,19780,19663
NC_053028.1,219300000,0.959804,0.542687,219600000,21512,21370,20638
NC_053028.1,219600000,0.904473,0.547027,219900000,21453,20627,20168
NC_053028.1,219900000,0.835913,0.54063,220200000,17882,17463,17347
NC_053028.1,220200000,0.838317,0.53385,220500000,19702,19476,18832
NC_053028.1,220500000,0.878931,0.544763,220800000,16427,15957,15656
NC_053028.1,220800000,0.813535,0.533687,221100000,16865,15920,16430
NC_053028.1,221100000,0.948456,0.52888,221400000,17630,16863,16623
NC_053028.1,221400000,0.943034,0.535197,221700000,17783,17130,16895
NC_053028.1,221700000,0.911248,0.55347,222000000,20439,19272,19372
NC_053028.1,222000000,0.834583,0.533107,222300000,21167,20754,20188
NC_053028.1,222300000,0.693125,0.527307,222600000,18586,16730,16419
NC_053028.1,222600000,0.785049,0.54233,222900000,19398,18218,17706
NC_053028.1,222900000,0.92808,0.554427,223200000,22236,21527,21167
NC_053028.1,223200000,0.94585,0.54843,223500000,21089,20630,20081
NC_053028.1,223500000,0.898131,0.53907,223800000,22621,21643,21222
NC_053028.1,223800000,0.619595,0.552753,224100000,15849,15117,15218
NC_053028.1,224100000,0.752411,0.52868,224400000,18039,17497,16760
NC_053028.1,224400000,0.942128,0.53831,224700000,21261,20338,20026
NC_053028.1,224700000,0.556415,0.527997,225000000,11754,13193,11266
NC_053028.1,225000000,0.502245,0.521443,225300000,15154,13609,13833
NC_053028.1,225300000,0.639251,0.511987,225600000,16846,15353,15364
NC_053028.1,225600000,0.608492,0.518543,225900000,11659,9559,11081
NC_053028.1,225900000,0.677533,0.524597,226200000,15398,13818,14161
NC_053028.1,226200000,0.960481,0.53993,226500000,20308,20220,19810
NC_053028.1,226500000,0.730413,0.52583,226800000,18668,18034,17910
NC_053028.1,226800000,0.784497,0.54455,227100000,19410,18554,18363
NC_053028.1,227100000,0.898736,0.548407,227400000,21148,19959,19642
NC_053028.1,227400000,0.92155,0.55842,227700000,21450,20716,20741
NC_053028.1,227700000,0.859663,0.54986,228000000,19704,19349,19131
NC_053028.1,228000000,0.744288,0.52477,228300000,18166,17558,17481
NC_053028.1,228300000,0.871982,0.554053,228600000,19245,18447,18308
NC_053028.1,228600000,0.902274,0.540083,228900000,21866,20823,20606
NC_053028.1,228900000,0.70996,0.536477,229200000,15880,15303,15226
NC_053028.1,229200000,0.80726,0.526243,229500000,17977,17249,16857
NC_053028.1,229500000,0.922533,0.546593,229800000,22644,21664,21037
NC_053028.1,229800000,0.769677,0.539353,230100000,20943,19909,19327
NC_053028.1,230100000,0.650891,0.528987,230400000,15244,14193,14024
NC_053028.1,230400000,0.681915,0.527967,230700000,15277,14972,14529
NC_053028.1,230700000,0.915729,0.528073,231000000,16862,16090,15795
NC_053028.1,231000000,0.928866,0.537363,231300000,18443,17897,17332
NC_053028.1,231300000,0.67285,0.541173,231600000,13719,13059,12763
NC_053028.1,231600000,0.498986,0.54048,231900000,8478,8059,7957
NC_053028.1,231900000,0.925192,0.536513,232200000,18047,17823,17196
NC_053028.1,232200000,0.888449,0.54384,232500000,16658,16191,16136
NC_053028.1,232500000,0.698862,0.558313,232800000,15970,15433,15239
NC_053028.1,232800000,0.702592,0.530777,233100000,16248,15432,15414
NC_053028.1,233100000,0.83489,0.541037,233400000,19899,17728,17486
NC_053028.1,233400000,0.415064,0.53163,233700000,10730,10265,10042
NC_053028.1,233700000,0.597145,0.527653,234000000,15386,13898,13889
NC_053028.1,234000000,0.758934,0.532017,234300000,19978,18973,18921
NC_053028.1,234300000,0.483128,0.518453,234600000,11103,10908,10636
NC_053028.1,234600000,0.531922,0.532287,234900000,13576,13240,12792
NC_053028.1,234900000,0.919893,0.547107,235200000,22744,21920,21713
NC_053028.1,235200000,0.834338,0.53094,235500000,19011,18591,18186
NC_053028.1,235500000,0.921656,0.540007,235800000,19905,19787,19304
NC_053028.1,235800000,0.93339,0.527483,236100000,20728,20128,19986
NC_053028.1,236100000,0.942494,0.546007,236400000,22204,21803,21359
NC_053028.1,236400000,0.611445,0.50628,236700000,14200,14190,13504
NC_053028.1,236700000,0.730158,0.501963,237000000,17780,17347,16997
NC_053028.1,237000000,0.957422,0.525507,237300000,22730,22727,21880
NC_053028.1,237300000,0.621783,0.540003,237600000,15223,14372,13901
NC_053028.1,237600000,0.838929,0.54281,237900000,20278,19916,19280
NC_053028.1,237900000,0.649802,0.557163,238200000,14066,11989,13301
NC_053028.1,238200000,0.647779,0.53719,238500000,15195,14454,14354
NC_053028.1,238500000,0.946588,0.537133,238800000,18782,18201,17949
NC_053028.1,238800000,0.799837,0.54644,239100000,17949,17505,17058
NC_053028.1,239100000,0.679039,0.527737,239400000,16286,15264,15039
NC_053028.1,239400000,0.742112,0.513767,239700000,17393,16648,16206
NC_053028.1,239700000,0.951923,0.538703,240000000,20255,20013,19169
NC_053028.1,240000000,0.910459,0.54233,240300000,20730,20019,19529
NC_053028.1,240300000,0.935825,0.54297,240600000,20468,19709,19407
NC_053028.1,240600000,0.942226,0.562337,240900000,19864,18800,18782
NC_053028.1,240900000,0.755708,0.549553,241200000,15134,14711,14614
NC_053028.1,241200000,0.816558,0.54402,241500000,18580,17433,17323
NC_053028.1,241500000,0.671427,0.5349,241800000,14361,13763,13488
NC_053028.1,241800000,0.545573,0.518873,242100000,19857,16509,16826
NC_053028.1,242100000,0.602442,0.524603,242400000,20615,17441,17492
NC_053028.1,242400000,0.536196,0.507933,242700000,14658,13230,13142
NC_053028.1,242700000,0.64433,0.533493,243000000,15914,15819,14540
NC_053028.1,243000000,0.639441,0.544027,243300000,14461,13716,13781
NC_053028.1,243300000,0.613892,0.537363,243600000,14290,13689,13237
NC_053028.1,243600000,0.909408,0.549657,243900000,19208,18385,18230
NC_053028.1,243900000,0.961682,0.524893,244200000,19878,19019,18881
NC_053028.1,244200000,0.890239,0.552107,244500000,18850,18320,17816
NC_053028.1,244500000,0.829913,0.525813,244800000,15298,14643,14218
NC_053028.1,244800000,0.674489,0.519847,245100000,13780,15264,13150
NC_053028.1,245100000,0.876973,0.53772,245400000,16299,15857,15627
NC_053028.1,245400000,0.905456,0.50999,245700000,17180,16514,16196
NC_053028.1,245700000,0.919344,0.529613,246000000,18549,17595,17189
NC_053028.1,246000000,0.902082,0.51908,246300000,16542,15436,15086
NC_053028.1,246300000,0.916538,0.533563,246600000,21360,20603,20151
NC_053028.1,246600000,0.90208,0.540353,246900000,20354,19402,19060
NC_053028.1,246900000,0.890436,0.5361,247200000,23084,22165,21513
NC_053028.1,247200000,0.519022,0.52983,247500000,12229,11817,11702
NC_053028.1,247500000,0.64321,0.53292,247800000,14563,13685,13732
NC_053028.1,247800000,0.858369,0.54434,248100000,20136,19207,19177
NC_053028.1,248100000,0.837744,0.535003,248400000,18982,18328,18078
NC_053028.1,248400000,0.843747,0.5419,248700000,23756,22859,22184
NC_053028.1,248700000,0.608306,0.51041,249000000,14731,14032,13778
NC_053028.1,249000000,0.872328,0.528237,249300000,22447,21597,21172
NC_053028.1,249300000,0.871179,0.53739,249600000,22845,21626,20793
NC_053028.1,249600000,0.917551,0.55336,249900000,42733,46470,38494
NC_053028.1,249900000,0.837913,0.527623,250200000,20022,19762,19196
NC_053028.1,250200000,0.932812,0.54874,250500000,22341,21342,20785
NC_053028.1,250500000,0.782041,0.524903,250800000,18623,17855,17501
NC_053028.1,250800000,0.889943,0.531437,251100000,20633,20193,19616
NC_053028.1,251100000,0.576631,0.52537,251400000,14206,13251,13143
NC_053028.1,251400000,0.941017,0.534357,251700000,20002,19309,19265
NC_053028.1,251700000,0.944764,0.539023,252000000,20037,19216,18960
NC_053028.1,252000000,0.826724,0.539287,252300000,18148,17873,17232
NC_053028.1,252300000,0.806814,0.54307,252600000,16855,16690,15975
NC_053028.1,252600000,0.696742,0.52831,252900000,12134,11719,11483
NC_053028.1,252900000,0.567978,0.531043,253200000,12949,12238,12182
NC_053028.1,253200000,0.613401,0.530863,253500000,16854,14762,15120
NC_053028.1,253500000,0.684365,0.526577,253800000,107840,119865,91923
NC_053028.1,253800000,0.644884,0.516307,254100000,19117,17967,17710
NC_053028.1,254100000,0.781719,0.536457,254400000,20750,19063,18997
NC_053028.1,254400000,0.840966,0.52311,254700000,21065,20580,20339
NC_053028.1,254700000,0.782891,0.523057,255000000,16709,15830,15717
NC_053028.1,255000000,0.681652,0.507233,255300000,16360,15542,15148
NC_053028.1,255300000,0.769444,0.535827,255600000,16423,15766,15586
NC_053028.1,255600000,0.871073,0.534373,255900000,20058,19355,19051
NC_053028.1,255900000,0.856201,0.53116,256200000,18654,18041,17726
NC_053028.1,256200000,0.783157,0.530187,256500000,18485,18375,17972
NC_053028.1,256500000,0.936401,0.54022,256800000,20521,20107,19780
NC_053028.1,256800000,0.834493,0.526357,257100000,19841,18792,18516
NC_053028.1,257100000,0.814833,0.54123,257400000,18572,18288,17674
NC_053028.1,257400000,0.736631,0.530377,257700000,18490,17410,17255
NC_053028.1,257700000,0.653071,0.54536,258000000,14671,14097,13815
NC_053028.1,258000000,0.838319,0.553687,258300000,19098,18584,18313
NC_053028.1,258300000,0.883978,0.554073,258600000,21083,20163,20050
NC_053028.1,258600000,0.74739,0.555603,258900000,18310,17398,17254
NC_053028.1,258900000,0.822805,0.534757,259200000,18363,18028,17730
NC_053028.1,259200000,0.615786,0.542457,259500000,13754,13632,13103
NC_053028.1,259500000,0.922998,0.559193,259800000,20496,20064,19548
NC_053028.1,259800000,0.660812,0.550427,260100000,16419,15115,15721
NC_053028.1,260100000,0.864765,0.520827,260400000,21102,20645,20164
NC_053028.1,260400000,0.923827,0.542593,260700000,20713,20130,19900
NC_053028.1,260700000,0.753951,0.538807,261000000,17900,16969,16287
NC_053028.1,261000000,0.94841,0.5374,261300000,22130,20961,21098
NC_053028.1,261300000,0.854894,0.54221,261600000,21766,20935,20549
NC_053028.1,261600000,0.917253,0.552337,261900000,21686,20853,20458
NC_053028.1,261900000,0.768363,0.551823,262200000,16484,16739,16803
NC_053028.1,262200000,0.890363,0.547373,262500000,20950,20205,19917
NC_053028.1,262500000,0.938346,0.557013,262800000,19769,19187,19138
NC_053028.1,262800000,0.931441,0.547873,263100000,20254,19923,19317
NC_053028.1,263100000,0.720145,0.544013,263400000,16800,15125,15242
NC_053028.1,263400000,0.578049,0.54606,263700000,15887,15243,14982
NC_053028.1,263700000,0.598751,0.537727,264000000,13204,12935,12836
NC_053028.1,264000000,0.779967,0.535253,264300000,18171,17728,17219
NC_053028.1,264300000,0.558367,0.561057,264600000,13267,12586,12322
NC_053028.1,264600000,0.881196,0.56193,264900000,22156,21629,21331
NC_053028.1,264900000,0.966944,0.51486,265200000,22744,22240,21994
NC_053028.1,265200000,0.917742,0.534627,265500000,21562,20851,20386
NC_053028.1,265500000,0.645151,0.550227,265800000,17488,15807,15819
NC_053028.1,265800000,0.892632,0.54362,266100000,20348,19658,19140
NC_053028.1,266100000,0.968074,0.548493,266400000,20287,20168,19627
NC_053028.1,266400000,0.868077,0.5393,266700000,21359,20914,20774
NC_053028.1,266700000,0.546236,0.541257,267000000,14537,13060,13103
NC_053028.1,267000000,0.676527,0.52743,267300000,19361,18993,18589
NC_053028.1,267300000,0.943805,0.53146,267600000,23354,22585,22083
NC_053028.1,267600000,0.936775,0.527057,267900000,23500,23400,22501
NC_053028.1,267900000,0.897526,0.538637,268200000,21624,20909,20755
NC_053028.1,268200000,0.920761,0.54707,268500000,21448,20578,20478
NC_053028.1,268500000,0.931142,0.54936,268800000,28386,27456,26884
NC_053028.1,268800000,0.93343,0.537453,269100000,22809,22160,21468
NC_053028.1,269100000,0.863166,0.546793,269400000,19663,19235,18685
NC_053028.1,269400000,0.717814,0.53513,269700000,18171,17424,17334
NC_053028.1,269700000,0.953354,0.55472,270000000,20820,20010,19966
NC_053028.1,270000000,0.801155,0.529467,270300000,19058,18400,18306
NC_053028.1,270300000,0.47203,0.52814,270600000,13028,12594,12286
NC_053028.1,270600000,0.743225,0.53873,270900000,18178,17029,17137
NC_053028.1,270900000,0.766587,0.54255,271200000,17937,16833,17104
NC_053028.1,271200000,0.339756,0.525373,271500000,7179,6937,6784
NC_053028.1,271500000,0.570819,0.53165,271800000,14260,13345,13430
NC_053028.1,271800000,0.937951,0.56386,272100000,20674,20495,19704
NC_053028.1,272100000,0.941244,0.53872,272400000,19631,19159,18773
NC_053028.1,272400000,0.960554,0.536717,272700000,20782,20307,19976
NC_053028.1,272700000,0.954662,0.52499,273000000,22972,22094,21589
NC_053028.1,273000000,0.948059,0.54482,273300000,21975,20871,20637
NC_053028.1,273300000,0.842277,0.546847,273600000,19849,19344,19066
NC_053028.1,273600000,0.85778,0.539197,273900000,21435,20682,19839
NC_053028.1,273900000,0.618798,0.530913,274200000,19000,18133,17917
NC_053028.1,274200000,0.533502,0.519917,274500000,11749,9817,10334
NC_053028.1,274500000,0.942616,0.517927,274800000,19310,19297,18950
NC_053028.1,274800000,0.770794,0.534827,275100000,18268,17372,17055
NC_053028.1,275100000,0.952994,0.53332,275400000,22736,22258,21564
NC_053028.1,275400000,0.948775,0.511193,275700000,20439,19651,19156
NC_053028.1,275700000,0.924531,0.556043,276000000,25291,24904,24433
NC_053028.1,276000000,0.745104,0.5212,276300000,18011,16879,16760
NC_053028.1,276300000,0.956815,0.534177,276600000,20733,20206,19691
NC_053028.1,276600000,0.907308,0.54755,276900000,22333,21319,21107
NC_053028.1,276900000,0.917399,0.559227,277200000,19393,18763,18450
NC_053028.1,277200000,0.755083,0.52583,277500000,19747,19360,18681
NC_053028.1,277500000,0.539103,0.529007,277800000,13392,12539,12580
NC_053028.1,277800000,0.737064,0.533257,278100000,18085,17296,17082
NC_053028.1,278100000,0.650757,0.525157,278400000,15489,15146,14668
NC_053028.1,278400000,0.59007,0.51994,278700000,17570,16217,16407
NC_053028.1,278700000,0.562576,0.526577,279000000,13155,9846,10001
NC_053028.1,279000000,0.766673,0.53942,279300000,18535,17806,17338
NC_053028.1,279300000,0.653831,0.52408,279600000,16499,15926,15248
NC_053028.1,279600000,0.654478,0.538663,279900000,15084,14365,14436
NC_053028.1,279900000,0.574442,0.526317,280200000,14069,13448,13340
NC_053028.1,280200000,0.814855,0.520957,280500000,18144,17493,17086
NC_053028.1,280500000,0.871701,0.54991,280800000,20283,19420,19365
NC_053028.1,280800000,0.736299,0.54326,281100000,16329,15592,15705
NC_053028.1,281100000,0.924931,0.527637,281400000,22706,21570,21558
NC_053028.1,281400000,0.817715,0.545427,281700000,19618,18142,18379
NC_053028.1,281700000,0.787201,0.53097,282000000,17638,16929,16532
NC_053028.1,282000000,0.925222,0.539257,282300000,20552,20376,19848
NC_053028.1,282300000,0.754779,0.5229,282600000,15834,14895,14907
NC_053028.1,282600000,0.882897,0.529787,282900000,18739,17865,17552
NC_053028.1,282900000,0.944295,0.545607,283200000,22010,21873,21120
NC_053028.1,283200000,0.675535,0.532127,283500000,14961,14962,14390
NC_053028.1,283500000,0.890669,0.558977,283800000,17904,17432,16939
NC_053028.1,283800000,0.684287,0.533707,284100000,14751,13514,14135
NC_053028.1,284100000,0.737034,0.54184,284400000,18258,17512,17449
NC_053028.1,284400000,0.863957,0.54196,284700000,23700,23288,22784
NC_053028.1,284700000,0.828675,0.533973,285000000,17017,16450,16365
NC_053028.1,285000000,0.970872,0.539493,285300000,20997,20451,20054
NC_053028.1,285300000,0.621056,0.51393,285600000,12770,12361,12101
NC_053028.1,285600000,0.847577,0.517127,285900000,17265,16766,16279
NC_053028.1,285900000,0.893821,0.5229,286200000,20931,20458,19947
