chr,start,mappability,gc_content,end,sample_H,sample_I,sample_J
NC_053041.3,288300000,0.930576,0.51946,288600000,20239,19535,19445
NC_053041.3,288600000,0.929612,0.551253,288900000,19843,19799,19362
NC_053041.3,288900000,0.927188,0.53264,289200000,20362,19265,19059
NC_053041.3,289200000,0.944988,0.542793,289500000,19669,19245,19028
NC_053041.3,289500000,0.875581,0.520187,289800000,19813,20050,19078
NC_053041.3,289800000,0.737749,0.58939,290100000,17468,17237,16712
NC_053041.3,290100000,0.924803,0.5371,290400000,19421,19060,18829
NC_053041.3,290400000,0.906118,0.51476,290700000,20648,20046,19698
NC_053041.3,290700000,0.906253,0.52545,291000000,21205,21049,19987
NC_053041.3,291000000,0.843364,0.529023,291300000,19024,18790,18337
NC_053041.3,291300000,0.943258,0.52955,291600000,20494,19742,19274
NC_053041.3,291600000,0.920155,0.513943,291900000,19938,19581,18797
NC_053041.3,291900000,0.960323,0.535783,292200000,18990,18840,18526
NC_053041.3,292200000,0.927297,0.547603,292500000,21286,20392,20109
NC_053041.3,292500000,0.87222,0.528033,292800000,20764,20621,20255
NC_053041.3,292800000,0.902335,0.524027,293100000,21200,20877,20304
NC_053041.3,293100000,0.938249,0.496977,293400000,20195,20022,19338
NC_053041.3,293400000,0.93412,0.534323,293700000,20555,19663,19142
NC_053041.3,293700000,0.875785,0.559463,294000000,19459,18880,18425
NC_053041.3,294000000,0.911413,0.535473,294300000,20272,19850,19217
NC_053041.3,294300000,0.93383,0.516307,294600000,19650,19189,18877
NC_053041.3,294600000,0.904604,0.51886,294900000,19896,19564,19131
NC_053041.3,294900000,0.920705,0.525683,295200000,22362,21761,21136
NC_053041.3,295200000,0.842293,0.527367,295500000,19310,18405,18001
NC_053041.3,295500000,0.821232,0.517587,295800000,21658,20956,20556
NC_053041.3,295800000,0.908042,0.519173,296100000,20615,20364,19614
NC_053041.3,296100000,0.922379,0.51228,296400000,20301,19767,19120
NC_053041.3,296400000,0.884536,0.538963,296700000,21293,20661,20250
NC_053041.3,296700000,0.913222,0.53563,297000000,21080,20641,20328
NC_053041.3,297000000,0.931311,0.53287,297300000,21021,20728,20437
NC_053041.3,297300000,0.913855,0.49359,297600000,21021,20727,19847
NC_053041.3,297600000,0.921464,0.492443,297900000,16018,15384,15216
NC_053041.3,297900000,0.903766,0.538603,298200000,23356,22484,21682
NC_053041.3,298200000,0.948186,0.540007,298500000,27073,25693,25356
NC_053041.3,298500000,0.917519,0.53233,298800000,19858,19230,19109
NC_053041.3,298800000,0.928119,0.534797,299100000,22013,20778,20751
NC_053041.3,299100000,0.901083,0.52502,299400000,20293,19824,19237
NC_053041.3,299400000,0.91883,0.532803,299700000,9159,8857,8695
NC_053041.3,299700000,0.860855,0.540677,300000000,21014,20363,20131
NC_053041.3,300000000,0.931543,0.50902,300300000,20912,20190,20038
NC_053041.3,300300000,0.890883,0.52112,300600000,21217,20747,20484
NC_053041.3,300600000,0.911548,0.504633,300900000,21351,20600,20162
NC_053041.3,300900000,0.911447,0.510403,301200000,20197,19427,19298
NC_053041.3,301200000,0.915479,0.547773,301500000,25738,24318,23976
NC_053041.3,301500000,0.94272,0.520957,301800000,21219,20081,19771
NC_053041.3,301800000,0.91403,0.503153,302100000,20834,20134,19973
NC_053041.3,302100000,0.914281,0.506553,302400000,21595,21200,20939
NC_053041.3,302400000,0.92741,0.523647,302700000,20694,20266,19452
NC_053041.3,302700000,0.899124,0.53422,303000000,22475,22117,21575
NC_053041.3,303000000,0.939462,0.50114,303300000,22217,21039,20839
NC_053041.3,303300000,0.929372,0.50805,303600000,21593,21145,20489
NC_053041.3,303600000,0.90872,0.526333,303900000,21921,21355,20918
NC_053041.3,303900000,0.886868,0.533073,304200000,20305,20044,19814
NC_053041.3,304200000,0.922916,0.53645,304500000,19291,18755,18259
NC_053041.3,304500000,0.966683,0.51942,304800000,19438,18739,18337
NC_053041.3,304800000,0.97038,0.51202,305100000,20806,20015,19567
NC_053041.3,305100000,0.968642,0.52595,305400000,19322,19308,18637
NC_053041.3,305400000,0.885664,0.530933,305700000,20514,20057,19707
NC_053041.3,305700000,0.922183,0.53733,306000000,20742,19905,19624
NC_053041.3,306000000,0.890411,0.546637,306300000,19767,19470,18792
NC_053041.3,306300000,0.948678,0.532763,306600000,21178,20547,19947
NC_053041.3,306600000,0.91062,0.501153,306900000,21310,20789,20378
NC_053041.3,306900000,0.928735,0.50849,307200000,21465,20542,20205
NC_053041.3,307200000,0.873549,0.532237,307500000,20563,19906,19745
NC_053041.3,307500000,0.912811,0.501237,307800000,21833,20882,20143
NC_053041.3,307800000,0.946973,0.516693,308100000,22199,21107,21011
NC_053041.3,308100000,0.932299,0.543723,308400000,22128,21101,21026
NC_053041.3,308400000,0.934246,0.534633,308700000,19674,19112,19086
NC_053041.3,308700000,0.903799,0.502107,309000000,20183,19600,19198
NC_053041.3,309000000,0.912443,0.50965,309300000,20896,20196,19304
NC_053041.3,309300000,0.910414,0.54564,309600000,20689,19870,19554
NC_053041.3,309600000,0.925977,0.511307,309900000,22163,21383,20901
NC_053041.3,309900000,0.90362,0.50309,310200000,19615,19697,18980
NC_053041.3,310200000,0.954291,0.53778,310500000,20217,19945,19252
NC_053041.3,310500000,0.887716,0.520067,310800000,19693,19141,18800
NC_053041.3,310800000,0.935178,0.503547,311100000,18792,18313,18103
NC_053041.3,311100000,0.909174,0.509603,311400000,17437,16817,16777
NC_053041.3,311400000,0.867622,0.51726,311700000,20717,20832,19975
NC_053041.3,311700000,0.857061,0.51092,312000000,19916,19657,18989
NC_053041.3,312000000,0.886663,0.506493,312300000,20252,19781,19303
NC_053041.3,312300000,0.88833,0.53732,312600000,22089,21349,21051
NC_053041.3,312600000,0.952026,0.511993,312900000,20212,19799,19386
NC_053041.3,312900000,0.941325,0.529007,313200000,20622,19614,19264
NC_053041.3,313200000,0.869636,0.528413,313500000,20647,20372,20049
NC_053041.3,313500000,0.932822,0.53851,313800000,22368,21184,21162
NC_053041.3,313800000,0.941519,0.495247,314100000,20245,19371,18783
NC_053041.3,314100000,0.864636,0.522403,314400000,19961,19392,19058
NC_053041.3,314400000,0.960112,0.523547,314700000,20095,19465,19178
NC_053041.3,314700000,0.948533,0.520293,315000000,20025,19142,18963
NC_053041.3,315000000,0.949717,0.50853,315300000,20393,19876,19406
NC_053041.3,315300000,0.915948,0.539757,315600000,20978,20829,20146
NC_053041.3,315600000,0.945001,0.529773,315900000,19065,18964,18701
NC_053041.3,315900000,0.931294,0.53829,316200000,21231,20475,20007
NC_053041.3,316200000,0.874598,0.521247,316500000,20518,20222,19225
NC_053041.3,316500000,0.917791,0.523573,316800000,20808,19911,19546
NC_053041.3,316800000,0.933509,0.522343,317100000,20124,20250,19283
NC_053041.3,317100000,0.842852,0.539673,317400000,21473,21546,20625
NC_053041.3,317400000,0.94433,0.562017,317700000,20858,20707,20655
NC_053041.3,317700000,0.925615,0.546977,318000000,21155,19931,19880
NC_053041.3,318000000,0.823597,0.520257,318300000,19314,18923,18641
NC_053041.3,318300000,0.916936,0.504057,318600000,20357,19362,19319
NC_053041.3,318600000,0.938163,0.511943,318900000,20135,19697,18970
NC_053041.3,318900000,0.960242,0.522977,319200000,19824,19168,18897
NC_053041.3,319200000,0.917655,0.534537,319500000,20361,20384,19942
NC_053041.3,319500000,0.909587,0.541223,319800000,20099,19606,19318
NC_053041.3,319800000,0.947012,0.51752,320100000,21480,20366,20016
NC_053041.3,320100000,0.900832,0.538513,320400000,19210,18948,18100
NC_053041.3,320400000,0.951756,0.533887,320700000,20415,19820,19415
NC_053041.3,320700000,0.935278,0.525203,321000000,19970,19587,19178
NC_053041.3,321000000,0.910238,0.536843,321300000,21434,21013,20546
NC_053041.3,321300000,0.94166,0.530733,321600000,21842,21337,20614
NC_053041.3,321600000,0.93102,0.53767,321900000,20511,19761,19367
NC_053041.3,321900000,0.94711,0.543187,322200000,20696,20193,19958
NC_053041.3,322200000,0.947904,0.535713,322500000,20341,19795,19397
NC_053041.3,322500000,0.953862,0.537743,322800000,20694,19792,19742
NC_053041.3,322800000,0.912006,0.52122,323100000,21503,20682,20512
NC_053041.3,323100000,0.931989,0.519273,323400000,21978,21121,20853
NC_053041.3,323400000,0.93525,0.542143,323700000,18889,18675,18047
NC_053041.3,323700000,0.919036,0.52882,324000000,21341,20970,20448
NC_053041.3,324000000,0.932767,0.511237,324300000,20587,19566,19113
NC_053041.3,324300000,0.905654,0.495063,324600000,20523,19938,19527
NC_053041.3,324600000,0.911261,0.50353,324900000,19938,19955,19412
NC_053041.3,324900000,0.87485,0.525063,325200000,18472,18120,17713
NC_053041.3,325200000,0.87425,0.547963,325500000,18917,18211,17862
NC_053041.3,325500000,0.91938,0.5195,325800000,20023,19729,18942
NC_053041.3,325800000,0.944644,0.530967,326100000,19988,19556,19196
NC_053041.3,326100000,0.939571,0.54551,326400000,19491,19438,18858
NC_053041.3,326400000,0.795964,0.525153,326700000,20357,19759,19121
NC_053041.3,326700000,0.843911,0.51092,327000000,20250,20138,19444
NC_053041.3,327000000,0.934354,0.528583,327300000,21642,20739,20462
NC_053041.3,327300000,0.874932,0.530903,327600000,20392,20169,19634
NC_053041.3,327600000,0.948457,0.513657,327900000,20876,20287,20005
NC_053041.3,327900000,0.847767,0.513023,328200000,20037,19335,18843
NC_053041.3,328200000,0.880467,0.51944,328500000,21720,21031,20545
NC_053041.3,328500000,0.961953,0.538553,328800000,19920,19423,18956
NC_053041.3,328800000,0.933865,0.545997,329100000,42042,46091,36932
NC_053041.3,329100000,0.856599,0.539153,329400000,19929,19692,19382
NC_053041.3,329400000,0.915993,0.537693,329700000,20919,20452,20462
NC_053041.3,329700000,0.902999,0.524077,330000000,20061,19849,19187
NC_053041.3,330000000,0.931309,0.55752,330300000,18388,17640,17537
NC_053041.3,330300000,0.938166,0.514037,330600000,18954,19042,18490
NC_053041.3,330600000,0.926623,0.525327,330900000,18309,18416,17782
NC_053041.3,330900000,0.928203,0.520977,331200000,20992,20334,19717
NC_053041.3,331200000,0.922696,0.52482,331500000,20315,19399,19080
NC_053041.3,331500000,0.881784,0.539493,331800000,20708,20364,19991
NC_053041.3,331800000,0.930688,0.507747,332100000,23546,22663,21948
NC_053041.3,332100000,0.918624,0.497023,332400000,19863,19268,19379
NC_053041.3,332400000,0.917196,0.532343,332700000,21347,20644,20433
NC_053041.3,332700000,0.960082,0.537827,333000000,19194,18763,18614
NC_053041.3,333000000,0.944859,0.544483,333300000,19605,18728,18251
NC_053041.3,333300000,0.85448,0.536973,333600000,21335,20684,20443
NC_053041.3,333600000,0.92843,0.516017,333900000,21605,20794,20589
NC_053041.3,333900000,0.957825,0.530403,334200000,20347,19956,19743
NC_053041.3,334200000,0.892542,0.530893,334500000,20000,19019,18811
NC_053041.3,334500000,0.923069,0.52698,334800000,20705,20455,19931
NC_053041.3,334800000,0.943227,0.52536,335100000,19090,18954,18324
NC_053041.3,335100000,0.945748,0.5237,335400000,20221,19638,19230
NC_053041.3,335400000,0.920623,0.52531,335700000,20286,19728,19335
NC_053041.3,335700000,0.965467,0.54384,336000000,19601,19173,18787
NC_053041.3,336000000,0.950714,0.539003,336300000,20380,19761,19480
NC_053041.3,336300000,0.940248,0.54377,336600000,20461,20058,19297
NC_053041.3,336600000,0.87239,0.52994,336900000,20901,20520,19986
NC_053041.3,336900000,0.948408,0.536217,337200000,20829,20167,19897
NC_053041.3,337200000,0.859208,0.525787,337500000,21210,20392,20128
NC_053041.3,337500000,0.938998,0.539297,337800000,20088,19239,18993
NC_053041.3,337800000,0.931198,0.53625,338100000,19744,19557,19176
NC_053041.3,338100000,0.862818,0.53305,338400000,21591,21132,20623
NC_053041.3,338400000,0.932553,0.534327,338700000,19431,19031,19026
NC_053041.3,338700000,0.844383,0.547353,339000000,19470,19698,19380
NC_053041.3,339000000,0.849886,0.551053,339300000,20401,20221,19714
NC_053041.3,339300000,0.880603,0.51762,339600000,22081,21648,20817
NC_053041.3,339600000,0.921785,0.54401,339900000,20713,20147,19874
NC_053041.3,339900000,0.911547,0.54219,340200000,19486,19487,18940
NC_053041.3,340200000,0.961652,0.54331,340500000,22210,21270,21426
NC_053041.3,340500000,0.758848,0.554533,340800000,19769,19374,19254
NC_053041.3,340800000,0.823601,0.53143,341100000,20363,20381,19537
NC_053041.3,341100000,0.966963,0.53535,341400000,21319,20487,19788
NC_053041.3,341400000,0.923876,0.544403,341700000,19045,19090,18818
NC_053041.3,341700000,0.901466,0.53724,342000000,19454,19297,18916
NC_053041.3,342000000,0.912442,0.537013,342300000,20240,20012,19379
NC_053041.3,342300000,0.8737,0.522117,342600000,20627,20097,19869
NC_053041.3,342600000,0.879348,0.518103,342900000,20414,20854,20124
NC_053041.3,342900000,0.878709,0.534133,343200000,19861,19771,19464
NC_053041.3,343200000,0.86203,0.547977,343500000,20536,20342,19890
NC_053041.3,343500000,0.885566,0.55135,343800000,19590,19754,19152
NC_053041.3,343800000,0.735685,0.551407,344100000,19038,19404,19073
NC_053041.3,344100000,0.663783,0.56295,344400000,19511,19785,19090
NC_053041.3,344400000,0.652209,0.566607,344700000,18907,20001,19957
NC_053041.3,344700000,0.754741,0.5667,345000000,19209,20117,19639
NC_053041.3,345000000,0.714573,0.562153,345300000,18948,20346,19397
NC_053041.3,345300000,0.674422,0.5626,345600000,19262,20012,19633
NC_053041.3,345600000,0.740583,0.55388,345900000,18869,19437,19061
NC_053041.3,345900000,0.622985,0.558627,346200000,15426,16648,16161
NC_053041.3,346200000,0.647278,0.567787,346500000,17429,18869,17812
NC_053041.3,346500000,0.65094,0.563333,346800000,17576,18799,18246
NC_053041.3,346800000,0.651752,0.5441,347100000,19222,20676,19587
NC_053041.3,347100000,0.742647,0.558953,347400000,18818,19729,18951
NC_053041.3,347400000,0.669754,0.55954,347700000,18929,20922,19842
NC_053041.3,347700000,0.726993,0.550423,348000000,20190,20300,19643
NC_053041.3,348000000,0.852536,0.55303,348300000,19317,19597,18799
NC_053041.3,348300000,0.832572,0.52139,348600000,20886,21032,20726
NC_053041.3,348600000,0.90252,0.53572,348900000,21384,20857,20336
NC_053041.3,348900000,0.871816,0.54225,349200000,21717,20937,20869
NC_053041.3,349200000,0.906612,0.52643,349500000,19323,19396,19179
NC_053041.3,349500000,0.876019,0.525117,349800000,20030,20208,19457
NC_053041.3,349800000,0.846702,0.518183,350100000,21627,21107,20501
NC_053041.3,350100000,0.904345,0.537723,350400000,14870,14902,14408
NC_053041.3,350400000,0.859195,0.508853,350700000,13051,13320,12814
NC_053041.3,350700000,0.923625,0.533573,351000000,19456,19308,18887
NC_053041.3,351000000,0.855994,0.53547,351300000,22745,21861,21512
NC_053041.3,351300000,0.921401,0.506043,351600000,21983,21239,20387
NC_053041.3,351600000,0.92708,0.541023,351900000,19557,19102,19132
NC_053041.3,351900000,0.892589,0.5233,352200000,20732,20719,19934
NC_053041.3,352200000,0.894469,0.524633,352500000,20095,19663,19149
NC_053041.3,352500000,0.943001,0.514163,352800000,19978,19841,19402
NC_053041.3,352800000,0.922624,0.521103,353100000,22109,21277,21111
NC_053041.3,353100000,0.812253,0.50602,353400000,21128,21473,20399
NC_053041.3,353400000,0.668868,0.36383,353700000,24271,20370,22574
NC_053041.3,353700000,0.624236,0.386443,354000000,17016,14650,15634
NC_053041.3,354000000,0.947767,0.541413,354300000,19683,19061,18875
NC_053041.3,354300000,0.904257,0.535403,354600000,19470,19114,18984
NC_053041.3,354600000,0.965575,0.5258,354900000,19500,18924,18683
NC_053041.3,354900000,0.913426,0.545023,355200000,19078,19189,18662
NC_053041.3,355200000,0.964096,0.530613,355500000,19523,19065,18606
NC_053041.3,355500000,0.933496,0.534693,355800000,20641,20038,19818
NC_053041.3,355800000,0.911304,0.498043,356100000,20911,20434,19580
NC_053041.3,356100000,0.88317,0.50784,356400000,21541,21110,20460
NC_053041.3,356400000,0.922679,0.521983,356700000,20563,20449,19608
NC_053041.3,356700000,0.960571,0.516407,357000000,21207,20443,20226
NC_053041.3,357000000,0.926954,0.528407,357300000,19818,19376,19139
NC_053041.3,357300000,0.948432,0.539007,357600000,19832,19276,19049
NC_053041.3,357600000,0.935588,0.532123,357900000,21452,20690,20586
NC_053041.3,357900000,0.971592,0.533163,358200000,19694,19759,19187
NC_053041.3,358200000,0.933327,0.52366,358500000,19924,19526,19350
NC_053041.3,358500000,0.93631,0.526353,358800000,18813,18588,18037
NC_053041.3,358800000,0.948877,0.51976,359100000,19966,19105,19056
NC_053041.3,359100000,0.937384,0.52657,359400000,21231,20783,20148
NC_053041.3,359400000,0.943249,0.53843,359700000,18965,18419,18387
NC_053041.3,359700000,0.907214,0.49488,360000000,20685,20305,19999
NC_053041.3,360000000,0.911287,0.528727,360300000,21171,20490,20055
NC_053041.3,360300000,0.966243,0.541947,360600000,19801,19207,18936
NC_053041.3,360600000,0.962139,0.55655,360900000,18356,18228,18196
NC_053041.3,360900000,0.908399,0.539443,361200000,18535,18184,18039
NC_053041.3,361200000,0.945521,0.536003,361500000,15936,15259,14917
NC_053041.3,361500000,0.885581,0.52548,361800000,21636,21612,20875
NC_053041.3,361800000,0.9204,0.52712,362100000,19678,19503,19101
NC_053041.3,362100000,0.9408,0.522217,362400000,20262,19612,19290
NC_053041.3,362400000,0.910469,0.5097,362700000,20024,19559,19134
NC_053041.3,362700000,0.936837,0.53523,363000000,19035,18756,18521
NC_053041.3,363000000,0.915076,0.536933,363300000,21450,21108,19971
NC_053041.3,363300000,0.939693,0.513553,363600000,21311,20204,19887
NC_053041.3,363600000,0.949918,0.497573,363900000,20469,19983,19395
NC_053041.3,363900000,0.95765,0.521863,364200000,19245,19096,18516
NC_053041.3,364200000,0.916994,0.524487,364500000,19914,19381,18910
NC_053041.3,364500000,0.947145,0.551333,364800000,20289,19584,19251
NC_053041.3,364800000,0.910583,0.517453,365100000,21092,20660,19703
NC_053041.3,365100000,0.962035,0.517823,365400000,20181,19834,19642
NC_053041.3,365400000,0.952413,0.505193,365700000,21656,20538,20046
NC_053041.3,365700000,0.940975,0.536453,366000000,19630,18863,18649
NC_053041.3,366000000,0.909031,0.51525,366300000,19648,19490,19153
NC_053041.3,366300000,0.867591,0.5395,366600000,19948,19418,19118
NC_053041.3,366600000,0.933137,0.53389,366900000,20399,19911,19465
NC_053041.3,366900000,0.889893,0.51122,367200000,21261,20190,19928
NC_053041.3,367200000,0.956277,0.514523,367500000,21158,20358,19857
NC_053041.3,367500000,0.934584,0.53011,367800000,19630,18869,18544
NC_053041.3,367800000,0.962687,0.51517,368100000,20178,19390,19257
NC_053041.3,368100000,0.95901,0.541163,368400000,19251,18797,18472
NC_053041.3,368400000,0.943646,0.516087,368700000,20186,19681,18893
NC_053041.3,368700000,0.943438,0.50956,369000000,19830,19505,19174
NC_053041.3,369000000,0.945418,0.52782,369300000,21245,20852,20365
NC_053041.3,369300000,0.934697,0.51289,369600000,21493,20808,20510
NC_053041.3,369600000,0.926307,0.533917,369900000,20169,19735,19172
NC_053041.3,369900000,0.964558,0.51321,370200000,20241,19632,19191
NC_053041.3,370200000,0.967169,0.543703,370500000,19889,19783,19284
NC_053041.3,370500000,0.944067,0.555067,370800000,20599,19551,19824
NC_053041.3,370800000,0.941271,0.539363,371100000,20775,20491,19900
NC_053041.3,371100000,0.953566,0.563663,371400000,19893,19170,19055
NC_053041.3,371400000,0.909673,0.537467,371700000,21524,20801,20476
NC_053041.3,371700000,0.904769,0.522597,372000000,19309,18781,18512
NC_053041.3,372000000,0.935617,0.560043,372300000,20362,20238,19659
NC_053041.3,372300000,0.959298,0.531427,372600000,18672,18639,17837
NC_053041.3,372600000,0.938628,0.54384,372900000,20607,19856,19861
NC_053041.3,372900000,0.917694,0.562677,373200000,22089,20522,21161
NC_053041.3,373200000,0.909682,0.536853,373500000,20027,19251,19074
NC_053041.3,373500000,0.913583,0.537143,373800000,20035,19513,19491
NC_053041.3,373800000,0.952993,0.520737,374100000,20302,19845,19553
NC_053041.3,374100000,0.922362,0.529427,374400000,21679,20945,20666
NC_053041.3,374400000,0.920282,0.534637,374700000,20737,19975,19707
NC_053041.3,374700000,0.910674,0.542693,375000000,22960,20941,20502
NC_053041.3,375000000,0.965727,0.54732,375300000,19815,19411,19055
NC_053041.3,375300000,0.92151,0.53061,375600000,21393,20633,20202
NC_053041.3,375600000,0.928757,0.552727,375900000,20877,20179,19926
NC_053041.3,375900000,0.893522,0.5397,376200000,20467,19855,19918
NC_053041.3,376200000,0.948475,0.55328,376500000,20792,19993,19830
NC_053041.3,376500000,0.955682,0.540147,376800000,20146,19412,19081
NC_053041.3,376800000,0.9216,0.54972,377100000,19368,19057,18747
NC_053041.3,377100000,0.95251,0.543383,377400000,20459,19927,19579
NC_053041.3,377400000,0.926127,0.55469,377700000,18745,18651,17634
NC_053041.3,377700000,0.934516,0.542843,378000000,19847,19436,19123
NC_053041.3,378000000,0.886448,0.5252,378300000,21499,21160,20518
NC_053041.3,378300000,0.91467,0.513317,378600000,19932,19892,19400
NC_053041.3,378600000,0.951044,0.53139,378900000,20762,20138,19707
NC_053041.3,378900000,0.9451,0.519363,379200000,20897,20125,19537
NC_053041.3,379200000,0.976523,0.531283,379500000,20863,20233,19824
NC_053041.3,379500000,0.888009,0.5506,379800000,20440,19800,19493
NC_053041.3,379800000,0.833201,0.550243,380100000,23275,22746,22532
NC_053041.3,380100000,0.933392,0.546827,380400000,19980,19626,18974
NC_053041.3,380400000,0.914443,0.527973,380700000,20755,19898,20122
NC_053041.3,380700000,0.933323,0.544043,381000000,20413,20265,19892
NC_053041.3,381000000,0.942954,0.546497,381300000,19169,18262,18323
NC_053041.3,381300000,0.953636,0.534583,381600000,20996,20399,20048
NC_053041.3,381600000,0.927245,0.566923,381900000,19343,18720,18484
NC_053041.3,381900000,0.946857,0.525727,382200000,20808,20194,19406
NC_053041.3,382200000,0.911805,0.528893,382500000,21128,20578,19933
NC_053041.3,382500000,0.923429,0.525647,382800000,20062,19496,19439
NC_053041.3,382800000,0.905168,0.556503,383100000,19763,19397,19161
NC_053041.3,383100000,0.964606,0.532267,383400000,20585,19955,19675
NC_053041.3,383400000,0.910411,0.53953,383700000,20106,19646,18944
NC_053041.3,383700000,0.93769,0.537163,384000000,20229,19968,19618
NC_053041.3,384000000,0.932429,0.5172,384300000,22838,21816,21565
NC_053041.3,384300000,0.845434,0.53897,384600000,21326,20434,20165
NC_053041.3,384600000,0.928383,0.553133,384900000,22267,21917,21191
NC_053041.3,384900000,0.934891,0.538203,385200000,20843,20366,19995
NC_053041.3,385200000,0.903945,0.542743,385500000,22411,22049,22050
NC_053041.3,385500000,0.880774,0.51942,385800000,26552,25411,25051
NC_053041.3,385800000,0.965068,0.536727,386100000,21174,20210,20135
NC_053041.3,386100000,0.894483,0.536143,386400000,22322,21758,21552
NC_053041.3,386400000,0.944369,0.532923,386700000,20555,20208,20036
NC_053041.3,386700000,0.935331,0.556377,387000000,20282,19804,19526
NC_053041.3,387000000,0.925114,0.537593,387300000,20103,19664,19489
NC_053041.3,387300000,0.92511,0.543803,387600000,19976,20128,19454
NC_053041.3,387600000,0.945935,0.5377,387900000,21492,20649,19989
NC_053041.3,387900000,0.929253,0.516327,388200000,21207,20519,20463
NC_053041.3,388200000,0.589025,0.556177,388500000,49454,47101,45625
NC_053041.3,388500000,0.908418,0.557493,388800000,20865,20283,20139
NC_053041.3,388800000,0.91212,0.520317,389100000,20888,20610,20062
NC_053041.3,389100000,0.93611,0.555667,389400000,19638,19582,18648
NC_053041.3,389400000,0.950713,0.532783,389700000,22444,21555,21252
NC_053041.3,389700000,0.864384,0.526633,390000000,20111,20119,19470
NC_053041.3,390000000,0.912732,0.52924,390300000,20563,20548,19983
NC_053041.3,390300000,0.921097,0.53996,390600000,20786,20663,19756
NC_053041.3,390600000,0.941178,0.526657,390900000,21705,21829,21464
NC_053041.3,390900000,0.934023,0.552857,391200000,21153,20237,20357
NC_053041.3,391200000,0.904036,0.549327,391500000,21737,21078,20678
NC_053041.3,391500000,0.939369,0.541577,391800000,20738,20097,19479
NC_053041.3,391800000,0.902097,0.554333,392100000,20090,19456,19426
NC_053041.3,392100000,0.921907,0.553147,392400000,20670,19959,19864
NC_053041.3,392400000,0.869286,0.5435,392700000,19803,19699,19203
NC_053041.3,392700000,0.87864,0.532697,393000000,22122,21670,21057
NC_053041.3,393000000,0.919807,0.54959,393300000,21618,20922,20750
NC_053041.3,393300000,0.875111,0.559507,393600000,21024,20534,19860
NC_053041.3,393600000,0.849439,0.54608,393900000,21201,21052,20726
NC_053041.3,393900000,0.9082,0.53998,394200000,20099,19685,19507
NC_053041.3,394200000,0.904839,0.54496,394500000,22326,21628,21215
NC_053041.3,394500000,0.958178,0.53797,394800000,20576,19784,19261
NC_053041.3,394800000,0.844043,0.531567,395100000,23024,21763,21455
NC_053041.3,395100000,0.938976,0.550793,395400000,21340,20890,20599
NC_053041.3,395400000,0.930137,0.53842,395700000,21552,20942,20561
NC_053041.3,395700000,0.916756,0.538923,396000000,22549,21418,21208
NC_053041.3,396000000,0.940193,0.535413,396300000,20150,19570,19151
NC_053041.3,396300000,0.889175,0.535297,396600000,22485,21881,21945
NC_053041.3,396600000,0.942169,0.533707,396900000,20449,19862,19876
NC_053041.3,396900000,0.900772,0.549547,397200000,22375,21911,21040
NC_053041.3,397200000,0.933115,0.548193,397500000,20718,19816,20108
NC_053041.3,397500000,0.893367,0.522607,397800000,22217,21843,21175
NC_053041.3,397800000,0.962978,0.517233,398100000,20727,20277,19588
NC_053041.3,398100000,0.919516,0.551317,398400000,21442,20509,20071
NC_053041.3,398400000,0.885204,0.53981,398700000,21921,20977,20832
NC_053041.3,398700000,0.902019,0.554767,399000000,22428,21725,21341
NC_053041.3,399000000,0.884938,0.542233,399300000,20845,20398,19881
NC_053041.3,399300000,0.930041,0.514973,399600000,22465,21418,21366
NC_053041.3,399600000,0.866685,0.536677,399900000,20091,19533,19392
NC_053041.3,399900000,0.92272,0.546757,400200000,20919,20737,20240
NC_053041.3,400200000,0.821409,0.533643,400500000,21449,21000,20516
NC_053041.3,400500000,0.92389,0.527313,400800000,20405,19721,19405
NC_053041.3,400800000,0.950271,0.52651,401100000,20699,20343,19823
NC_053041.3,401100000,0.874659,0.516897,401400000,22569,21909,21463
NC_053041.3,401400000,0.919748,0.524033,401700000,23926,23206,22618
NC_053041.3,401700000,0.881642,0.553533,402000000,20092,19880,19276
NC_053041.3,402000000,0.929279,0.54812,402300000,20083,19986,19880
NC_053041.3,402300000,0.945377,0.552203,402600000,19970,19651,19335
NC_053041.3,402600000,0.868759,0.540127,402900000,21676,20804,20495
NC_053041.3,402900000,0.920205,0.52769,403200000,20901,20398,20172
NC_053041.3,403200000,0.929371,0.539167,403500000,21185,20612,20490
NC_053041.3,403500000,0.908405,0.538273,403800000,22102,21107,21082
NC_053041.3,403800000,0.862773,0.550303,404100000,20410,19799,19647
NC_053041.3,404100000,0.933102,0.53836,404400000,20899,19842,19957
NC_053041.3,404400000,0.90092,0.55787,404700000,19749,19319,18875
NC_053041.3,404700000,0.962082,0.532773,405000000,19537,18938,18728
NC_053041.3,405000000,0.947625,0.53994,405300000,19182,18975,18267
NC_053041.3,405300000,0.923126,0.551,405600000,19816,19194,19094
NC_053041.3,405600000,0.924487,0.539193,405900000,21219,20405,19861
NC_053041.3,405900000,0.905562,0.541547,406200000,20423,20062,20020
NC_053041.3,406200000,0.688673,0.43874,406500000,22365,22338,20758
NC_053041.3,406500000,0.631196,0.375787,406800000,23314,23456,21717
NC_053041.3,406800000,0.82126,0.469077,407100000,20786,20959,20223
NC_053041.3,407100000,0.925462,0.543143,407400000,20056,19643,19258
NC_053041.3,407400000,0.923258,0.54917,407700000,22400,21536,21123
NC_053041.3,407700000,0.929764,0.532107,408000000,21603,21314,20692
