chr,start,mappability,gc_content,end,LL_RS2L_G1_1,LL_RS2L_G1_2,LL_RS2L_G1_3
chr7,770000,1,0.5961,780000,430,2,427
chr7,780000,1,0.6365,790000,517,19,579
chr7,790000,1,0.619,800000,490,3,560
chr7,800000,0.983565,0.6732,810000,674,19,808
chr7,810000,1,0.6,820000,732,302,772
chr7,820000,0.82155,0.6719,830000,414,10,371
chr7,830000,0.999333,0.6304,840000,568,7,578
chr7,840000,0.9994,0.6604,850000,621,3,661
chr7,850000,0.985208,0.683,860000,698,15,747
chr7,860000,0.987943,0.6783,870000,652,2,742
chr7,870000,0.879455,0.7117,880000,580,16,678
chr7,880000,0.915633,0.6379,890000,506,145,529
chr7,890000,1,0.6196,900000,478,5,524
chr7,900000,0.962548,0.6573,910000,569,5,636
chr7,910000,0.773371,0.6824,920000,395,6,481
chr7,920000,0.991283,0.6238,930000,492,11,514
chr7,930000,1,0.6195,940000,498,9,474
chr7,940000,0.9556,0.6229,950000,417,6,480
chr7,950000,1,0.6014,960000,468,5,489
chr7,960000,0.901755,0.6843,970000,592,3,653
chr7,970000,1,0.5951,980000,415,6,460
chr7,980000,1,0.6314,990000,476,7,560
chr7,990000,1,0.6301,1000000,558,4,532
chr7,1000000,0.988542,0.6447,1010000,561,4,628
chr7,1010000,1,0.6576,1020000,668,3,657
chr7,1020000,1,0.6392,1030000,563,2,591
chr7,1030000,0.863698,0.6464,1040000,458,4,500
chr7,1040000,0.998312,0.6631,1050000,595,2,669
chr7,1050000,1,0.6482,1060000,580,6,586
chr7,1060000,1,0.6457,1070000,603,1,567
chr7,1070000,0.99825,0.6596,1080000,614,3,664
chr7,1080000,0.9985,0.6144,1090000,453,4,469
chr7,1090000,1,0.6097,1100000,381,4,437
chr7,1100000,1,0.6128,1110000,493,3,488
chr7,1110000,1,0.6136,1120000,535,27,537
chr7,1120000,1,0.6409,1130000,614,4,635
chr7,1130000,0.968267,0.6444,1140000,557,3,600
chr7,1140000,0.9994,0.5919,1150000,661,267,684
chr7,1150000,0.9942,0.6131,1160000,1273,906,1392
chr7,1160000,0.944279,0.6518,1170000,537,17,555
chr7,1170000,0.925172,0.6386,1180000,496,9,587
chr7,1180000,0.986017,0.6288,1190000,606,117,665
chr7,1190000,0.957885,0.609,1200000,430,7,457
chr7,1200000,0.891422,0.6511,1210000,495,6,538
chr7,1210000,0.938033,0.6457,1220000,525,5,585
chr7,1220000,1,0.6134,1230000,451,4,480
chr7,1230000,0.995057,0.6393,1240000,504,3,528
chr7,1240000,0.963522,0.6459,1250000,504,1,551
chr7,1250000,0.910534,0.6598,1260000,504,5,622
chr7,1260000,0.9891,0.6119,1270000,441,3,469
chr7,1270000,0.76435,0.6691,1280000,556,207,664
chr7,1280000,0.60166,0.6027,1290000,235,3,310
chr7,1290000,0.904474,0.6031,1300000,363,7,368
chr7,1300000,1,0.6128,1310000,433,4,459
chr7,1310000,1,0.6232,1320000,573,28,566
chr7,1320000,1,0.6173,1330000,475,4,520
chr7,1330000,1,0.6477,1340000,566,6,614
chr7,1340000,0.873445,0.6563,1350000,492,2,528
chr7,1350000,0.959,0.6062,1360000,473,8,525
chr7,1360000,0.92825,0.6218,1370000,509,4,497
chr7,1370000,1,0.6021,1380000,488,4,442
chr7,1380000,0.9761,0.6197,1390000,437,3,468
chr7,1390000,0.9455,0.5975,1400000,473,26,584
chr7,1400000,0.9781,0.6036,1410000,486,5,541
chr7,1410000,0.999093,0.6297,1420000,463,5,472
chr7,1420000,1,0.6074,1430000,477,4,584
chr7,1430000,1,0.6244,1440000,546,1,581
chr7,1440000,1,0.5894,1450000,347,3,387
chr7,1450000,1,0.6232,1460000,463,2,508
chr7,1460000,0.996793,0.6457,1470000,556,3,585
chr7,1470000,1,0.6418,1480000,557,4,609
chr7,1480000,0.998914,0.6405,1490000,552,7,679
chr7,1490000,1,0.6548,1500000,577,4,604
chr7,1500000,0.973426,0.6999,1510000,745,4,792
chr7,1510000,1,0.6887,1520000,720,3,753
chr7,1520000,0.930898,0.7206,1530000,717,3,826
chr7,1530000,1,0.6512,1540000,622,1,615
chr7,1540000,1,0.6643,1550000,643,6,677
chr7,1550000,0.96025,0.6724,1560000,674,35,774
chr7,1560000,0.847083,0.6179,1570000,384,8,462
chr7,1570000,0.990257,0.6549,1580000,572,6,622
chr7,1580000,0.960197,0.693,1590000,689,15,763
chr7,1590000,0.993703,0.6311,1600000,509,2,596
chr7,1600000,0.994429,0.6467,1610000,526,1,558
chr7,1610000,0.965702,0.6624,1620000,604,10,691
chr7,1620000,0.997292,0.6773,1630000,676,4,689
chr7,1630000,0.995156,0.6748,1640000,674,9,716
chr7,1640000,1,0.6166,1650000,503,4,511
chr7,1650000,1,0.6324,1660000,615,5,661
chr7,1660000,0.990279,0.636,1670000,561,3,653
chr7,1670000,0.974795,0.6595,1680000,601,2,623
chr7,1680000,0.99535,0.6633,1690000,643,8,692
chr7,1690000,0.90645,0.6184,1700000,407,11,518
chr7,1700000,0.985826,0.659,1710000,607,5,697
chr7,1710000,1,0.673,1720000,629,7,703
chr7,1720000,0.958473,0.711,1730000,801,30,871
chr7,1730000,0.995875,0.6594,1740000,665,40,681
chr7,1740000,0.9566,0.6887,1750000,665,8,729
chr7,1750000,0.994488,0.614,1760000,431,6,474
chr7,1760000,0.9978,0.6314,1770000,505,12,600
chr7,1770000,0.970162,0.6708,1780000,592,7,670
chr7,1780000,0.96343,0.6886,1790000,651,4,715
chr7,1790000,1,0.6681,1800000,633,11,690
chr7,1800000,1,0.6593,1810000,607,8,615
chr7,1810000,0.9901,0.6631,1820000,592,6,674
chr7,1820000,0.960536,0.6497,1830000,558,37,574
chr7,1830000,0.966829,0.6717,1840000,587,17,731
chr7,1840000,0.828746,0.678,1850000,528,6,531
chr7,1850000,0.612855,0.6862,1860000,250,5,356
chr7,1860000,0.626436,0.6888,1870000,302,8,415
chr7,1870000,0.714997,0.5667,1880000,307,3,359
chr7,1880000,0.707447,0.5753,1890000,289,9,374
chr7,1890000,1,0.5958,1900000,468,4,501
chr7,1900000,1,0.6101,1910000,484,2,486
chr7,1910000,0.8922,0.6328,1920000,462,2,543
chr7,1920000,1,0.6402,1930000,544,4,488
chr7,1930000,0.8129,0.6435,1940000,409,6,451
chr7,1940000,0.831463,0.6404,1950000,414,6,442
chr7,1950000,0.97955,0.6701,1960000,579,9,641
chr7,1960000,0.938718,0.6246,1970000,619,138,691
chr7,1970000,0.876797,0.6039,1980000,462,121,609
chr7,1980000,0.983297,0.6632,1990000,572,5,684
chr7,1990000,0.98995,0.6218,2000000,460,6,565
chr7,2000000,0.99935,0.6385,2010000,572,28,610
chr7,2010000,0.964625,0.6464,2020000,578,5,543
chr7,2020000,0.97935,0.6353,2030000,546,5,644
chr7,2030000,1,0.6122,2040000,471,2,484
chr7,2040000,0.994167,0.6152,2050000,523,18,586
chr7,2050000,0.99955,0.6685,2060000,514,36,616
chr7,2060000,1,0.6186,2070000,413,25,453
chr7,2070000,0.985342,0.5644,2080000,460,6,527
chr7,2080000,0.99279,0.5397,2090000,313,5,357
chr7,2090000,0.99765,0.6227,2100000,497,16,592
chr7,2100000,0.897096,0.5991,2110000,412,7,494
chr7,2110000,0.798883,0.6499,2120000,512,7,577
chr7,2120000,0.886298,0.6184,2130000,400,34,483
chr7,2130000,0.947604,0.6586,2140000,576,7,615
chr7,2140000,0.705028,0.558,2150000,242,7,236
chr7,2150000,0.594085,0.5362,2160000,140,2,133
chr7,2160000,0.892638,0.6317,2170000,518,3,575
chr7,2170000,0.945913,0.6552,2180000,566,12,669
chr7,2180000,0.868395,0.6412,2190000,487,5,517
chr7,2190000,0.906745,0.5796,2200000,376,15,430
chr7,2200000,0.974767,0.5986,2210000,502,2,515
chr7,2210000,0.939883,0.6401,2220000,557,108,689
chr7,2220000,0.992133,0.7175,2230000,721,6,746
chr7,2230000,0.63643,0.6674,2240000,315,0,327
chr7,2240000,0.582088,0.6318,2250000,197,3,259
chr7,2250000,0.952734,0.6724,2260000,543,9,632
chr7,2260000,1,0.6454,2270000,556,5,561
chr7,2270000,0.985323,0.6481,2280000,576,10,659
chr7,2280000,0.992968,0.6692,2290000,740,4,1067
chr7,2290000,0.979384,0.6746,2300000,633,8,1435
chr7,2300000,0.916563,0.6354,2310000,457,6,1027
chr7,2310000,0.964177,0.6452,2320000,581,36,1312
chr7,2320000,0.95301,0.6693,2330000,615,5,1266
chr7,2330000,1,0.6242,2340000,450,5,995
chr7,2340000,1,0.6789,2350000,669,3,1395
chr7,2350000,0.922528,0.636,2360000,492,4,1067
chr7,2360000,0.968617,0.6424,2370000,560,4,1129
chr7,2370000,1,0.6471,2380000,615,5,1250
chr7,2380000,1,0.6252,2390000,529,2,1120
chr7,2390000,0.971777,0.6557,2400000,549,7,1190
chr7,2400000,0.744056,0.6893,2410000,451,14,1075
chr7,2410000,0.798883,0.6314,2420000,340,1,857
chr7,2420000,0.989466,0.6829,2430000,687,6,1394
chr7,2430000,0.977169,0.6561,2440000,616,6,1317
chr7,2440000,0.990196,0.6371,2450000,612,27,1203
chr7,2450000,1,0.6693,2460000,625,4,1414
chr7,2460000,1,0.639,2470000,513,8,1210
chr7,2470000,0.972985,0.669,2480000,581,6,1284
chr7,2480000,0.99405,0.6545,2490000,568,4,1238
chr7,2490000,0.565454,0.6541,2500000,286,4,705
chr7,2500000,0.537702,0.6768,2510000,267,3,579
chr7,2510000,0.998948,0.6757,2520000,723,8,1453
chr7,2520000,0.89765,0.669,2530000,511,8,1208
chr7,2530000,0.85005,0.6775,2540000,560,3,1019
chr7,2540000,0.967828,0.6733,2550000,633,6,1360
chr7,2550000,0.908709,0.6555,2560000,420,27,1057
chr7,2560000,0.938758,0.6962,2570000,626,1,1364
chr7,2570000,0.871085,0.6169,2580000,449,6,1004
chr7,2580000,1,0.7514,2590000,875,7,1909
chr7,2590000,1,0.6441,2600000,540,5,1221
chr7,2600000,0.995873,0.6573,2610000,604,15,1360
chr7,2610000,0.918732,0.595,2620000,500,34,1070
chr7,2620000,0.979318,0.5798,2630000,453,10,938
chr7,2630000,0.977694,0.639,2640000,610,38,1284
chr7,2640000,0.959317,0.658,2650000,556,11,1212
chr7,2650000,0.861218,0.6552,2660000,418,46,1009
chr7,2660000,0.9294,0.6205,2670000,408,10,894
chr7,2670000,0.777622,0.6072,2680000,322,3,688
chr7,2680000,0.790142,0.6177,2690000,383,5,864
chr7,2690000,0.360423,0.5606,2700000,142,5,394
chr7,2700000,1,0.6321,2710000,679,218,1268
chr7,2710000,1,0.6385,2720000,558,64,1148
chr7,2720000,0.960492,0.6225,2730000,523,56,1089
chr7,2730000,0.983825,0.679,2740000,592,5,1315
chr7,2740000,0.855883,0.6606,2750000,462,18,981
chr7,2750000,0.834571,0.6781,2760000,474,5,1176
chr7,2760000,0.9993,0.6258,2770000,510,252,1508
chr7,2770000,0.975159,0.6294,2780000,558,28,1141
chr7,2780000,0.9976,0.6406,2790000,570,1,1167
chr7,2790000,0.626232,0.6291,2800000,306,240,475
chr7,2800000,0.344552,0.6049,2810000,42,0,122
chr7,2810000,0.892608,0.6162,2820000,428,78,816
chr7,2820000,0.924566,0.6486,2830000,523,10,1118
chr7,2830000,1,0.6456,2840000,583,14,1272
chr7,2840000,0.993245,0.6552,2850000,574,46,1252
chr7,2850000,0.879851,0.6959,2860000,575,12,1260
chr7,2860000,0.9934,0.6628,2870000,639,4,1351
chr7,2870000,0.97253,0.6703,2880000,637,14,1440
chr7,2880000,0.919213,0.66,2890000,511,11,1172
chr7,2890000,0.930858,0.6691,2900000,642,51,1391
chr7,2900000,0.72938,0.6317,2910000,405,8,856
chr7,2910000,1,0.662,2920000,640,6,1302
chr7,2920000,0.97305,0.671,2930000,590,1,1364
chr7,2930000,0.84155,0.7028,2940000,485,11,1157
chr7,2940000,0.774783,0.6457,2950000,288,29,740
chr7,2950000,0.809744,0.5777,2960000,348,3,867
chr7,2960000,0.625338,0.6492,2970000,162,3,342
chr7,2970000,0.6249,0.6749,2980000,234,19,544
chr7,2980000,0.716333,0.6654,2990000,305,6,731
chr7,2990000,0.814987,0.5471,3000000,331,5,700
chr7,3000000,0.521556,0.6355,3010000,60,1,137
chr7,3010000,0.810017,0.6688,3020000,423,4,840
chr7,3020000,0.980367,0.6699,3030000,615,48,1357
chr7,3030000,1,0.6334,3040000,340,5,696
chr7,3040000,1,0.6675,3050000,543,103,1216
chr7,3050000,0.974873,0.6732,3060000,669,19,1356
chr7,3060000,0.867167,0.6403,3070000,405,15,1033
chr7,3070000,0.897342,0.6307,3080000,367,95,833
chr7,3080000,0.532869,0.6453,3090000,114,0,316
chr7,3090000,0.432362,0.6702,3100000,104,1,245
chr7,3100000,0.581266,0.6913,3110000,300,4,876
chr7,3110000,0.410875,0.5976,3120000,185,2,519
chr7,3120000,0.47781,0.6555,3130000,181,1,452
chr7,3130000,0.521846,0.6314,3140000,121,9,288
chr7,3140000,0.466512,0.6097,3150000,59,0,171
chr7,3150000,0.46746,0.6598,3160000,112,2,329
chr7,3160000,0.743177,0.6608,3170000,405,67,886
chr7,3170000,0.423003,0.6322,3180000,125,2,300
chr7,3180000,0.6547,0.6566,3190000,265,5,604
chr7,3190000,0.515996,0.5408,3200000,188,2,473
chr7,3200000,0.67815,0.6622,3210000,246,3,675
chr7,3210000,0.9681,0.6837,3220000,619,136,1395
chr7,3220000,0.27859,0.6393,3230000,31,0,64
chr7,3230000,0.358767,0.6317,3240000,67,1,151
chr7,3240000,0.457295,0.6266,3250000,75,5,177
chr7,3250000,0.447562,0.6689,3260000,99,1,241
chr7,3260000,0.411342,0.6926,3270000,61,1,171
chr7,3270000,0.533267,0.7031,3280000,246,4,616
chr7,3280000,0.886433,0.6451,3290000,481,59,1102
chr7,3290000,0.646555,0.6778,3300000,234,7,578
chr7,3300000,0.40331,0.6951,3310000,68,0,215
chr7,3310000,0.514558,0.7061,3320000,226,3,585
chr7,3320000,0.442202,0.6242,3330000,81,0,226
chr7,3330000,0.68766,0.6556,3340000,286,28,706
chr7,3340000,0.759983,0.6499,3350000,389,108,834
chr7,3350000,0.963195,0.6472,3360000,566,11,1232
chr7,3360000,0.988142,0.6764,3370000,606,89,1454
chr7,3370000,0.996884,0.6527,3380000,513,6,1117
chr7,3380000,0.958827,0.6792,3390000,652,3,1457
chr7,3390000,0.990325,0.623,3400000,448,52,1014
chr7,3400000,1,0.6386,3410000,511,1,1036
chr7,3410000,0.95125,0.685,3420000,656,31,1419
chr7,3420000,0.848587,0.6588,3430000,575,101,1081
chr7,3430000,0.961763,0.6449,3440000,581,30,1356
chr7,3440000,0.6072,0.645,3450000,225,9,456
chr7,3450000,0.462117,0.6415,3460000,33,0,105
chr7,3460000,0.631967,0.647,3470000,160,17,368
chr7,3470000,0.9861,0.632,3480000,461,15,957
chr7,3480000,0.775417,0.617,3490000,318,7,683
chr7,3490000,0.98915,0.6416,3500000,531,4,1136
chr7,3500000,1,0.642,3510000,576,3,1241
chr7,3510000,0.9981,0.7046,3520000,687,5,1518
chr7,3520000,0.852839,0.6671,3530000,543,11,1196
chr7,3530000,1,0.6149,3540000,457,1,980
chr7,3540000,0.986217,0.6269,3550000,564,10,1147
chr7,3550000,0.964578,0.6948,3560000,675,18,1473
chr7,3560000,1,0.6195,3570000,479,142,1000
chr7,3570000,0.91561,0.6381,3580000,515,2,1143
chr7,3580000,0.976822,0.6432,3590000,525,59,1158
chr7,3590000,0.939248,0.612,3600000,440,2,975
chr7,3600000,0.892439,0.5032,3610000,245,8,640
chr7,3610000,1,0.6497,3620000,600,3,1180
chr7,3620000,1,0.6182,3630000,460,6,1067
chr7,3630000,1,0.6236,3640000,556,116,1070
chr7,3640000,0.98557,0.6384,3650000,584,27,1182
chr7,3650000,0.930977,0.6181,3660000,426,7,973
chr7,3660000,0.937715,0.6307,3670000,550,4,1128
chr7,3670000,0.987373,0.6944,3680000,731,15,1586
chr7,3680000,1,0.6184,3690000,478,4,1006
chr7,3690000,0.996625,0.6695,3700000,672,12,1331
chr7,3700000,1,0.6589,3710000,662,19,1416
chr7,3710000,1,0.6147,3720000,494,10,1035
chr7,3720000,0.9839,0.6379,3730000,525,13,1116
chr7,3730000,1,0.648,3740000,646,16,1315
chr7,3740000,0.949268,0.5929,3750000,693,211,1287
chr7,3750000,0.950843,0.6242,3760000,536,54,1149
chr7,3760000,0.994767,0.6928,3770000,917,217,1691
chr7,3770000,0.980579,0.6153,3780000,613,160,1265
chr7,3780000,0.949467,0.5598,3790000,631,396,1194
chr7,3790000,0.915533,0.5679,3800000,547,307,1087
chr7,3800000,0.763785,0.5933,3810000,343,23,825
chr7,3810000,0.98887,0.6057,3820000,491,10,1184
chr7,3820000,1,0.6987,3830000,742,27,1456
chr7,3830000,0.93391,0.6486,3840000,519,12,1285
chr7,3840000,1,0.6696,3850000,615,16,1379
chr7,3850000,1,0.6046,3860000,457,8,1019
chr7,3860000,1,0.6057,3870000,471,2,981
chr7,3870000,0.9525,0.6227,3880000,435,10,982
chr7,3880000,0.990915,0.6918,3890000,735,25,1575
chr7,3890000,0.99545,0.6763,3900000,666,4,1421
chr7,3900000,0.98833,0.6986,3910000,760,10,1598
chr7,3910000,1,0.6288,3920000,500,4,1182
chr7,3920000,1,0.6354,3930000,558,2,1248
chr7,3930000,1,0.6513,3940000,549,4,1212
chr7,3940000,1,0.628,3950000,501,4,1074
chr7,3950000,1,0.6437,3960000,547,2,1162
chr7,3960000,1,0.6167,3970000,441,1,995
chr7,3970000,1,0.6493,3980000,631,19,1238
chr7,3980000,1,0.645,3990000,596,5,1304
chr7,3990000,1,0.6415,4000000,547,4,1158
chr7,4000000,1,0.619,4010000,476,1,1071
chr7,4010000,0.968007,0.6228,4020000,450,1,1087
chr7,4020000,0.743894,0.638,4030000,358,5,814
chr7,4030000,1,0.6507,4040000,626,21,1330
chr7,4040000,0.985467,0.6403,4050000,583,4,1158
chr7,4050000,1,0.629,4060000,525,7,1137
chr7,4060000,0.92422,0.6618,4070000,599,9,1379
chr7,4070000,0.9866,0.6576,4080000,575,19,1259
chr7,4080000,0.926516,0.6168,4090000,490,5,1081
chr7,4090000,1,0.612,4100000,411,3,1026
chr7,4100000,0.959491,0.6709,4110000,737,292,1403
chr7,4110000,1,0.6656,4120000,671,29,1548
chr7,4120000,1,0.6135,4130000,498,12,1016
chr7,4130000,0.994467,0.6271,4140000,472,4,986
chr7,4140000,1,0.668,4150000,652,3,1303
chr7,4150000,1,0.6108,4160000,473,6,978
chr7,4160000,1,0.6216,4170000,527,9,1136
chr7,4170000,0.956711,0.6571,4180000,625,4,1352
chr7,4180000,0.995133,0.6672,4190000,584,8,1372
chr7,4190000,0.98665,0.6221,4200000,511,9,1120
chr7,4200000,0.779984,0.628,4210000,413,46,938
chr7,4210000,0.914967,0.6846,4220000,575,5,1255
chr7,4220000,1,0.674,4230000,633,4,1294
chr7,4230000,0.928858,0.6724,4240000,546,18,1246
chr7,4240000,0.9861,0.6313,4250000,554,0,1225
chr7,4250000,0.919914,0.557,4260000,296,8,804
chr7,4260000,0.988017,0.6171,4270000,499,7,1134
chr7,4270000,0.99985,0.6214,4280000,490,5,1068
chr7,4280000,0.995725,0.6381,4290000,554,3,1216
chr7,4290000,0.99345,0.6081,4300000,436,7,1007
chr7,4300000,0.954266,0.675,4310000,536,11,1321
chr7,4310000,1,0.6233,4320000,522,6,1030
chr7,4320000,1,0.6705,4330000,719,6,1415
chr7,4330000,0.804471,0.633,4340000,670,449,1106
chr7,4340000,0.987535,0.6371,4350000,584,19,1257
chr7,4350000,0.963483,0.6677,4360000,547,8,1275
chr7,4360000,0.973528,0.7215,4370000,723,6,1718
chr7,4370000,0.972926,0.6889,4380000,734,22,1427
chr7,4380000,0.948803,0.6849,4390000,635,9,1433
chr7,4390000,0.833726,0.6662,4400000,590,89,1352
chr7,4400000,0.436448,0.5629,4410000,124,1,308
chr7,4410000,0.959104,0.6708,4420000,535,152,1127
chr7,4420000,0.996225,0.675,4430000,615,652,1330
chr7,4430000,0.927379,0.6072,4440000,494,459,1064
chr7,4440000,1,0.6037,4450000,462,527,940
chr7,4450000,1,0.6062,4460000,436,535,990
chr7,4460000,1,0.6326,4470000,545,543,1112
chr7,4470000,0.982301,0.634,4480000,498,529,1056
chr7,4480000,0.73633,0.6232,4490000,404,397,941
chr7,4490000,0.955574,0.6773,4500000,647,621,1525
chr7,4500000,0.998233,0.6774,4510000,689,639,1486
chr7,4510000,0.989567,0.6316,4520000,450,459,981
chr7,4520000,0.99545,0.6605,4530000,662,711,1470
chr7,4530000,0.692082,0.5918,4540000,388,399,886
chr7,4540000,0.749686,0.5914,4550000,441,399,1004
chr7,4550000,0.99705,0.6586,4560000,629,594,1342
chr7,4560000,0.803726,0.6835,4570000,539,485,1169
chr7,4570000,0.866163,0.6451,4580000,483,442,1076
chr7,4580000,1,0.6397,4590000,565,586,1213
chr7,4590000,1,0.6385,4600000,550,566,1153
chr7,4600000,0.990401,0.6525,4610000,670,731,1297
chr7,4610000,0.995,0.6447,4620000,602,524,1329
chr7,4620000,0.976783,0.6413,4630000,653,609,1234
chr7,4630000,0.946501,0.6841,4640000,655,595,1572
chr7,4640000,0.969267,0.659,4650000,601,590,1534
chr7,4650000,0.9986,0.6576,4660000,611,645,1426
chr7,4660000,1,0.6177,4670000,538,567,1095
chr7,4670000,0.99235,0.6329,4680000,537,560,1173
chr7,4680000,0.99235,0.6395,4690000,571,559,1192
chr7,4690000,1,0.6095,4700000,473,542,1051
chr7,4700000,1,0.6132,4710000,644,785,1097
chr7,4710000,0.94415,0.5965,4720000,424,449,893
chr7,4720000,0.9082,0.6481,4730000,496,462,1109
chr7,4730000,0.997783,0.6415,4740000,572,604,1202
chr7,4740000,0.99505,0.7075,4750000,791,768,1646
chr7,4750000,1,0.6995,4760000,730,722,1527
chr7,4760000,0.430743,0.6535,4770000,196,195,451
chr7,4770000,0.856167,0.6438,4780000,562,679,1173
chr7,4780000,0.948867,0.659,4790000,640,553,1332
chr7,4790000,0.990742,0.6773,4800000,668,661,1473
chr7,4800000,1,0.6452,4810000,594,597,1247
chr7,4810000,0.942963,0.6634,4820000,583,556,1368
chr7,4820000,0.771342,0.5487,4830000,230,227,611
chr7,4830000,0.936408,0.6555,4840000,589,505,1276
chr7,4840000,0.99385,0.6895,4850000,644,698,1310
chr7,4850000,0.9972,0.6858,4860000,750,647,1577
chr7,4860000,0.999042,0.6395,4870000,595,574,1225
chr7,4870000,1,0.6367,4880000,570,569,1378
chr7,4880000,0.9964,0.6195,4890000,456,549,1045
chr7,4890000,1,0.6235,4900000,543,582,1105
chr7,4900000,0.930681,0.6963,4910000,801,654,1707
chr7,4910000,1,0.6344,4920000,553,558,1071
chr7,4920000,0.986658,0.6423,4930000,541,590,1258
chr7,4930000,1,0.5871,4940000,501,520,995
chr7,4940000,1,0.6271,4950000,609,598,1245
chr7,4950000,0.99675,0.6103,4960000,455,813,1208
chr7,4960000,0.99675,0.6212,4970000,412,523,1040
chr7,4970000,0.9849,0.6812,4980000,638,624,1392
chr7,4980000,0.972591,0.6435,4990000,498,541,1051
chr7,4990000,1,0.6257,5000000,473,481,1003
chr7,5000000,1,0.6712,5010000,578,595,1229
chr7,5010000,0.990082,0.6536,5020000,557,634,1291
chr7,5020000,1,0.7213,5030000,791,709,1764
chr7,5030000,1,0.6609,5040000,664,671,1375
chr7,5040000,0.90052,0.6259,5050000,443,587,1149
chr7,5050000,0.89365,0.6465,5060000,514,482,1135
chr7,5060000,0.998383,0.6462,5070000,548,600,1196
chr7,5070000,0.9958,0.6764,5080000,604,619,1436
chr7,5080000,1,0.659,5090000,671,649,1362
chr7,5090000,1,0.6519,5100000,572,555,1257
chr7,5100000,0.974,0.6632,5110000,646,605,1532
chr7,5110000,1,0.6238,5120000,555,512,1041
chr7,5120000,1,0.6206,5130000,516,545,1142
chr7,5130000,1,0.6544,5140000,633,593,1271
chr7,5140000,0.9977,0.6664,5150000,639,618,1391
chr7,5150000,0.911772,0.6018,5160000,457,478,1085
chr7,5160000,0.969965,0.6179,5170000,567,487,1165
chr7,5170000,0.848683,0.6553,5180000,597,573,1318
chr7,5180000,0.99995,0.6479,5190000,636,515,1236
chr7,5190000,0.963483,0.6741,5200000,550,594,1378
chr7,5200000,1,0.581,5210000,522,486,1084
chr7,5210000,0.992568,0.6775,5220000,678,612,1343
chr7,5220000,1,0.6106,5230000,392,429,859
chr7,5230000,1,0.6564,5240000,642,664,1361
chr7,5240000,0.930967,0.6424,5250000,461,558,1032
chr7,5250000,0.988327,0.7029,5260000,749,649,1638
chr7,5260000,0.976237,0.704,5270000,749,693,1536
chr7,5270000,1,0.6186,5280000,501,529,1079
chr7,5280000,0.98675,0.6198,5290000,547,555,1199
chr7,5290000,1,0.6254,5300000,447,485,961
chr7,5300000,0.984383,0.648,5310000,586,561,1326
chr7,5310000,0.967533,0.6587,5320000,666,614,1347
chr7,5320000,0.692744,0.6247,5330000,444,532,1125
chr7,5330000,0.368021,0.6256,5340000,28,25,57
chr7,5340000,0.362882,0.6218,5350000,19,14,31
chr7,5350000,0.882656,0.6325,5360000,458,464,1022
chr7,5360000,0.9964,0.6341,5370000,616,672,1291
chr7,5370000,0.856273,0.6538,5380000,567,578,1247
chr7,5380000,0.74915,0.6532,5390000,444,439,1006
chr7,5390000,0.561634,0.5553,5400000,187,154,479
chr7,5400000,0.999917,0.6778,5410000,697,714,1495
chr7,5410000,0.9704,0.6516,5420000,548,596,1257
chr7,5420000,0.977983,0.6459,5430000,579,562,1235
chr7,5430000,0.99965,0.6977,5440000,705,697,1704
chr7,5440000,0.9173,0.6346,5450000,493,528,1209
chr7,5450000,1,0.6573,5460000,605,616,1176
chr7,5460000,1,0.6298,5470000,492,547,1169
chr7,5470000,0.99705,0.572,5480000,476,513,1085
chr7,5480000,0.945467,0.709,5490000,667,633,1496
chr7,5490000,0.9889,0.6624,5500000,614,639,1317
chr7,5500000,1,0.6802,5510000,723,663,1541
chr7,5510000,0.923836,0.6551,5520000,524,563,1174
chr7,5520000,0.9917,0.6736,5530000,686,616,1484
chr7,5530000,1,0.6223,5540000,616,614,1035
chr7,5540000,1,0.6343,5550000,557,588,1125
chr7,5550000,0.99245,0.6686,5560000,661,714,1374
chr7,5560000,1,0.6423,5570000,620,654,1178
chr7,5570000,0.975372,0.6524,5580000,572,572,1224
chr7,5580000,0.9749,0.6507,5590000,604,623,1257
chr7,5590000,0.9503,0.6441,5600000,474,504,1069
chr7,5600000,1,0.6144,5610000,518,518,986
chr7,5610000,1,0.6746,5620000,667,657,1355
chr7,5620000,0.971145,0.6685,5630000,644,595,1417
chr7,5630000,0.969557,0.6583,5640000,615,587,1245
chr7,5640000,0.956146,0.6519,5650000,579,531,1281
chr7,5650000,0.877075,0.6795,5660000,558,507,1171
chr7,5660000,0.92957,0.645,5670000,519,577,1027
chr7,5670000,0.91146,0.6142,5680000,468,590,923
chr7,5680000,0.965473,0.5338,5690000,382,357,844
chr7,5690000,0.96709,0.6174,5700000,591,521,1221
chr7,5700000,0.853493,0.6515,5710000,498,506,1056
chr7,5710000,1,0.6294,5720000,547,554,1161
chr7,5720000,0.947336,0.636,5730000,503,534,1127
chr7,5730000,0.947432,0.6837,5740000,734,618,1434
chr7,5740000,0.939321,0.676,5750000,669,573,1352
chr7,5750000,0.963889,0.6622,5760000,570,575,1270
chr7,5760000,0.996833,0.6518,5770000,559,653,1362
chr7,5770000,0.619539,0.6661,5780000,377,362,891
chr7,5780000,0.797257,0.6829,5790000,512,498,1220
chr7,5790000,1,0.6592,5800000,597,630,1276
chr7,5800000,0.938763,0.7247,5810000,731,767,1679
chr7,5810000,0.98551,0.7147,5820000,740,736,1561
chr7,5820000,0.964291,0.6858,5830000,655,664,1371
